timestamp;kbmemfree;kbmemused
2017-12-21 17:32:14 UTC;4133768;3939376
2017-12-21 17:32:15 UTC;4133552;3939592
2017-12-21 17:32:16 UTC;4133428;3939716
2017-12-21 17:32:17 UTC;4127632;3945512
2017-12-21 17:32:18 UTC;4125740;3947404
2017-12-21 17:32:19 UTC;4122764;3950380
2017-12-21 17:32:20 UTC;4123136;3950008
2017-12-21 17:32:21 UTC;4113004;3960140
2017-12-21 17:32:22 UTC;4113020;3960124
2017-12-21 17:32:23 UTC;4112524;3960620
2017-12-21 17:32:24 UTC;4112052;3961092
2017-12-21 17:32:25 UTC;4112060;3961084
2017-12-21 17:32:26 UTC;4111440;3961704
2017-12-21 17:32:27 UTC;4111716;3961428
2017-12-21 17:32:28 UTC;4111656;3961488
2017-12-21 17:32:29 UTC;4111556;3961588
2017-12-21 17:32:30 UTC;4111292;3961852
2017-12-21 17:32:31 UTC;4111376;3961768
2017-12-21 17:32:32 UTC;4109208;3963936
2017-12-21 17:32:33 UTC;4109828;3963316
2017-12-21 17:32:34 UTC;4110912;3962232
2017-12-21 17:32:35 UTC;4111600;3961544
2017-12-21 17:32:36 UTC;4111820;3961324
2017-12-21 17:32:37 UTC;4112080;3961064
2017-12-21 17:32:38 UTC;4112544;3960600
2017-12-21 17:32:39 UTC;4111608;3961536
2017-12-21 17:32:40 UTC;4111568;3961576
2017-12-21 17:32:41 UTC;4110496;3962648
2017-12-21 17:32:42 UTC;4109844;3963300
2017-12-21 17:32:43 UTC;4110312;3962832
2017-12-21 17:32:44 UTC;4110576;3962568
2017-12-21 17:32:45 UTC;4107332;3965812
2017-12-21 17:32:46 UTC;4103304;3969840
2017-12-21 17:32:47 UTC;4104916;3968228
2017-12-21 17:32:48 UTC;4104264;3968880
2017-12-21 17:32:49 UTC;4102964;3970180
2017-12-21 17:32:50 UTC;4103396;3969748
2017-12-21 17:32:51 UTC;4101908;3971236
2017-12-21 17:32:52 UTC;4097908;3975236
2017-12-21 17:32:53 UTC;4097188;3975956
2017-12-21 17:32:54 UTC;4097584;3975560
2017-12-21 17:32:55 UTC;4087168;3985976
2017-12-21 17:32:56 UTC;4054976;4018168
2017-12-21 17:32:57 UTC;4054604;4018540
