timestamp;rxkB/s;txkB/s
2017-12-21 17:31:58 UTC;24,68;1917,96
2017-12-21 17:31:59 UTC;27,76;1556,60
2017-12-21 17:32:00 UTC;44,03;1786,34
2017-12-21 17:32:01 UTC;31,71;1406,22
2017-12-21 17:32:02 UTC;29,70;1483,46
2017-12-21 17:32:03 UTC;15,81;1208,27
2017-12-21 17:32:04 UTC;19,85;1422,62
2017-12-21 17:32:05 UTC;17,33;1371,47
2017-12-21 17:32:06 UTC;18,74;1623,85
2017-12-21 17:32:07 UTC;34,35;1767,71
2017-12-21 17:32:08 UTC;41,95;1607,36
2017-12-21 17:32:09 UTC;34,62;1773,85
2017-12-21 17:32:10 UTC;25,17;1548,67
2017-12-21 17:32:11 UTC;18,81;1707,58
2017-12-21 17:32:12 UTC;19,75;1603,53
2017-12-21 17:32:13 UTC;30,22;1705,30
2017-12-21 17:32:14 UTC;20,27;1540,69
2017-12-21 17:32:15 UTC;18,48;1662,36
2017-12-21 17:32:16 UTC;17,26;1610,87
2017-12-21 17:32:17 UTC;17,94;1656,98
2017-12-21 17:32:18 UTC;25,67;1920,79
2017-12-21 17:32:19 UTC;35,71;1841,94
2017-12-21 17:32:20 UTC;32,26;1746,00
2017-12-21 17:32:21 UTC;22,31;1813,07
2017-12-21 17:32:22 UTC;34,92;1757,83
2017-12-21 17:32:23 UTC;40,85;1674,71
2017-12-21 17:32:24 UTC;25,26;1494,10
2017-12-21 17:32:25 UTC;25,75;1483,82
2017-12-21 17:32:26 UTC;17,99;1356,30
2017-12-21 17:32:27 UTC;14,75;1486,82
2017-12-21 17:32:28 UTC;22,69;1589,47
2017-12-21 17:32:29 UTC;19,55;1657,50
2017-12-21 17:32:30 UTC;37,03;1778,21
2017-12-21 17:32:31 UTC;26,36;1657,55
2017-12-21 17:32:32 UTC;42,82;1873,70
2017-12-21 17:32:33 UTC;21,42;1874,49
2017-12-21 17:32:34 UTC;28,70;1904,78
2017-12-21 17:32:35 UTC;34,87;1977,69
2017-12-21 17:32:36 UTC;29,61;1947,18
2017-12-21 17:32:37 UTC;16,29;1889,59
2017-12-21 17:32:38 UTC;28,55;1878,10
2017-12-21 17:32:39 UTC;30,79;2064,01
2017-12-21 17:32:40 UTC;31,31;2400,58
2017-12-21 17:32:41 UTC;46,53;2350,31
2017-12-21 17:32:42 UTC;19,35;1947,70
2017-12-21 17:32:43 UTC;20,66;1712,59
2017-12-21 17:32:44 UTC;30,30;2095,15
2017-12-21 17:32:45 UTC;27,86;2017,21
2017-12-21 17:32:46 UTC;34,88;1422,37
2017-12-21 17:32:47 UTC;34,40;1423,16
2017-12-21 17:32:48 UTC;23,18;1280,02
2017-12-21 17:32:49 UTC;21,03;1422,23
2017-12-21 17:32:50 UTC;23,06;1604,20
2017-12-21 17:32:51 UTC;36,16;1482,97
2017-12-21 17:32:52 UTC;16,05;1480,17
2017-12-21 17:32:53 UTC;14,78;1517,08
2017-12-21 17:32:54 UTC;13,66;1356,21
2017-12-21 17:32:55 UTC;16,02;1294,82
2017-12-21 17:32:56 UTC;11,95;1215,63
2017-12-21 17:32:57 UTC;13,88;1572,18
