timestamp;rxkB/s;txkB/s
2018-01-25 19:27:51 UTC;101,22;350,20
2018-01-25 19:27:52 UTC;96,52;339,10
2018-01-25 19:27:53 UTC;101,40;350,27
2018-01-25 19:27:54 UTC;98,23;344,99
2018-01-25 19:27:55 UTC;96,02;342,88
2018-01-25 19:27:56 UTC;104,63;347,76
2018-01-25 19:27:57 UTC;69,58;341,42
2018-01-25 19:27:58 UTC;165,73;422,25
2018-01-25 19:27:59 UTC;117,98;347,67
2018-01-25 19:28:00 UTC;95,21;342,06
2018-01-25 19:28:01 UTC;100,10;347,20
2018-01-25 19:28:02 UTC;96,89;342,89
2018-01-25 19:28:03 UTC;97,92;342,21
2018-01-25 19:28:04 UTC;100,36;350,91
2018-01-25 19:28:05 UTC;97,50;340,92
2018-01-25 19:28:06 UTC;102,08;349,23
2018-01-25 19:28:07 UTC;98,94;339,70
2018-01-25 19:28:08 UTC;106,47;392,53
2018-01-25 19:28:09 UTC;120,86;408,34
2018-01-25 19:28:10 UTC;120,17;390,41
2018-01-25 19:28:11 UTC;104,12;350,32
2018-01-25 19:28:12 UTC;102,00;354,56
2018-01-25 19:28:13 UTC;108,19;392,58
2018-01-25 19:28:14 UTC;104,36;353,44
2018-01-25 19:28:15 UTC;106,63;352,22
2018-01-25 19:28:16 UTC;127,47;445,62
2018-01-25 19:28:17 UTC;101,78;355,92
2018-01-25 19:28:18 UTC;106,46;363,28
2018-01-25 19:28:19 UTC;118,03;401,41
2018-01-25 19:28:20 UTC;127,83;434,45
2018-01-25 19:28:21 UTC;142,55;474,16
2018-01-25 19:28:22 UTC;102,55;367,48
2018-01-25 19:28:23 UTC;105,21;368,31
2018-01-25 19:28:24 UTC;105,38;368,70
2018-01-25 19:28:25 UTC;106,06;368,48
2018-01-25 19:28:26 UTC;107,54;370,90
2018-01-25 19:28:27 UTC;105,15;366,99
2018-01-25 19:28:28 UTC;106,49;371,06
2018-01-25 19:28:29 UTC;104,03;367,91
2018-01-25 19:28:30 UTC;103,85;365,27
2018-01-25 19:28:31 UTC;107,15;369,94
2018-01-25 19:28:32 UTC;104,32;368,69
2018-01-25 19:28:33 UTC;105,32;368,73
2018-01-25 19:28:34 UTC;104,93;368,24
2018-01-25 19:28:35 UTC;105,94;365,72
2018-01-25 19:28:36 UTC;109,49;373,73
2018-01-25 19:28:37 UTC;103,15;362,69
2018-01-25 19:28:38 UTC;106,03;370,85
2018-01-25 19:28:39 UTC;103,60;365,88
2018-01-25 19:28:40 UTC;104,56;367,15
2018-01-25 19:28:41 UTC;111,67;374,53
2018-01-25 19:28:42 UTC;102,63;365,67
2018-01-25 19:28:43 UTC;105,66;369,21
2018-01-25 19:28:44 UTC;105,55;366,80
2018-01-25 19:28:45 UTC;108,47;368,18
2018-01-25 19:28:46 UTC;107,43;369,77
2018-01-25 19:28:47 UTC;105,18;366,34
2018-01-25 19:28:48 UTC;106,78;370,62
2018-01-25 19:28:49 UTC;103,43;366,11
2018-01-25 19:28:50 UTC;104,94;364,19
2018-01-25 19:28:51 UTC;105,31;370,79
2018-01-25 19:28:52 UTC;102,93;365,50
2018-01-25 19:28:53 UTC;105,74;369,13
2018-01-25 19:28:54 UTC;105,48;366,11
2018-01-25 19:28:55 UTC;105,98;367,70
2018-01-25 19:28:56 UTC;107,69;371,39
2018-01-25 19:28:57 UTC;104,83;364,17
2018-01-25 19:28:58 UTC;119,92;378,36
2018-01-25 19:28:59 UTC;103,65;364,51
2018-01-25 19:29:00 UTC;104,27;367,04
2018-01-25 19:29:01 UTC;106,50;369,51
2018-01-25 19:29:02 UTC;102,56;365,30
2018-01-25 19:29:03 UTC;105,89;368,99
2018-01-25 19:29:04 UTC;105,07;368,43
2018-01-25 19:29:05 UTC;105,87;366,29
2018-01-25 19:29:06 UTC;106,83;369,11
2018-01-25 19:29:07 UTC;104,11;369,52
2018-01-25 19:29:08 UTC;115,66;368,55
2018-01-25 19:29:09 UTC;105,70;365,32
2018-01-25 19:29:10 UTC;103,96;366,09
2018-01-25 19:29:11 UTC;108,63;370,32
2018-01-25 19:29:12 UTC;101,79;366,06
2018-01-25 19:29:13 UTC;106,96;369,00
2018-01-25 19:29:14 UTC;104,31;367,17
2018-01-25 19:29:15 UTC;105,18;365,09
2018-01-25 19:29:16 UTC;109,36;373,52
2018-01-25 19:29:17 UTC;106,04;365,43
2018-01-25 19:29:18 UTC;119,26;416,48
2018-01-25 19:29:19 UTC;104,78;368,39
2018-01-25 19:29:20 UTC;122,60;415,05
2018-01-25 19:29:21 UTC;109,12;374,89
2018-01-25 19:29:22 UTC;106,88;372,34
2018-01-25 19:29:23 UTC;105,99;387,98
2018-01-25 19:29:24 UTC;119,84;407,01
2018-01-25 19:29:25 UTC;112,58;376,48
2018-01-25 19:29:26 UTC;123,67;424,94
2018-01-25 19:29:27 UTC;118,59;421,41
2018-01-25 19:29:28 UTC;124,83;397,98
2018-01-25 19:29:29 UTC;126,08;463,02
2018-01-25 19:29:30 UTC;110,98;382,37
2018-01-25 19:29:31 UTC;112,39;389,26
2018-01-25 19:29:32 UTC;106,87;379,82
2018-01-25 19:29:33 UTC;131,84;437,35
2018-01-25 19:29:34 UTC;139,07;485,15
2018-01-25 19:29:35 UTC;113,69;390,95
2018-01-25 19:29:36 UTC;116,11;393,84
2018-01-25 19:29:37 UTC;111,88;390,55
2018-01-25 19:29:38 UTC;113,84;391,87
2018-01-25 19:29:39 UTC;109,92;389,05
2018-01-25 19:29:40 UTC;110,18;390,70
2018-01-25 19:29:41 UTC;120,96;393,09
2018-01-25 19:29:42 UTC;108,84;387,57
2018-01-25 19:29:43 UTC;112,66;393,50
2018-01-25 19:29:44 UTC;109,73;389,64
2018-01-25 19:29:45 UTC;113,70;388,36
2018-01-25 19:29:46 UTC;117,04;393,80
2018-01-25 19:29:47 UTC;111,58;388,96
2018-01-25 19:29:48 UTC;114,36;392,10
2018-01-25 19:29:49 UTC;106,30;387,72
2018-01-25 19:29:50 UTC;114,27;388,19
2018-01-25 19:29:51 UTC;112,97;393,85
2018-01-25 19:29:52 UTC;109,90;387,45
2018-01-25 19:29:53 UTC;112,52;390,42
2018-01-25 19:29:54 UTC;113,34;389,44
2018-01-25 19:29:55 UTC;111,91;389,03
2018-01-25 19:29:56 UTC;113,01;391,22
2018-01-25 19:29:57 UTC;88,88;389,26
2018-01-25 19:29:58 UTC;174,69;456,92
2018-01-25 19:29:59 UTC;105,18;389,72
2018-01-25 19:30:00 UTC;127,52;478,12
2018-01-25 19:30:01 UTC;116,64;396,27
2018-01-25 19:30:02 UTC;107,01;384,83
2018-01-25 19:30:03 UTC;113,77;392,12
2018-01-25 19:30:04 UTC;112,69;391,77
2018-01-25 19:30:05 UTC;97,56;383,18
2018-01-25 19:30:06 UTC;142,79;479,34
2018-01-25 19:30:07 UTC;111,86;390,76
2018-01-25 19:30:08 UTC;110,64;387,12
2018-01-25 19:30:09 UTC;114,47;395,20
2018-01-25 19:30:10 UTC;107,86;384,75
2018-01-25 19:30:11 UTC;110,90;390,10
2018-01-25 19:30:12 UTC;110,96;390,15
2018-01-25 19:30:13 UTC;110,00;387,29
2018-01-25 19:30:14 UTC;117,35;395,75
2018-01-25 19:30:15 UTC;108,87;386,58
2018-01-25 19:30:16 UTC;114,00;391,23
2018-01-25 19:30:17 UTC;112,80;389,82
2018-01-25 19:30:18 UTC;109,32;387,77
2018-01-25 19:30:19 UTC;116,03;395,53
2018-01-25 19:30:20 UTC;96,76;384,75
2018-01-25 19:30:21 UTC;152,72;438,02
2018-01-25 19:30:22 UTC;111,14;389,71
2018-01-25 19:30:23 UTC;110,91;388,80
2018-01-25 19:30:24 UTC;116,59;396,58
2018-01-25 19:30:25 UTC;110,61;384,89
2018-01-25 19:30:26 UTC;112,75;390,84
2018-01-25 19:30:27 UTC;112,66;391,38
2018-01-25 19:30:28 UTC;124,31;435,42
2018-01-25 19:30:29 UTC;116,24;400,31
2018-01-25 19:30:30 UTC;107,99;380,32
2018-01-25 19:30:31 UTC;133,06;445,86
2018-01-25 19:30:32 UTC;114,52;398,58
2018-01-25 19:30:33 UTC;112,47;392,75
2018-01-25 19:30:34 UTC;127,61;449,28
2018-01-25 19:30:35 UTC;111,63;389,06
2018-01-25 19:30:36 UTC;115,82;399,29
2018-01-25 19:30:37 UTC;117,32;402,57
2018-01-25 19:30:38 UTC;128,68;443,49
2018-01-25 19:30:39 UTC;118,29;405,66
2018-01-25 19:30:40 UTC;110,46;393,85
2018-01-25 19:30:41 UTC;112,88;397,76
2018-01-25 19:30:42 UTC;115,48;401,67
2018-01-25 19:30:43 UTC;145,51;495,89
2018-01-25 19:30:44 UTC;123,75;414,05
2018-01-25 19:30:45 UTC;114,94;400,13
2018-01-25 19:30:46 UTC;130,27;454,43
2018-01-25 19:30:47 UTC;133,72;458,83
2018-01-25 19:30:48 UTC;147,19;504,03
2018-01-25 19:30:49 UTC;120,14;424,40
2018-01-25 19:30:50 UTC;115,08;408,60
2018-01-25 19:30:51 UTC;118,46;411,75
2018-01-25 19:30:52 UTC;116,60;412,61
2018-01-25 19:30:53 UTC;118,32;413,61
2018-01-25 19:30:54 UTC;122,01;420,88
2018-01-25 19:30:55 UTC;115,88;405,53
2018-01-25 19:30:56 UTC;120,44;413,78
2018-01-25 19:30:57 UTC;119,62;417,04
2018-01-25 19:30:58 UTC;88,20;411,73
2018-01-25 19:30:59 UTC;177,40;461,09
2018-01-25 19:31:00 UTC;113,42;403,19
2018-01-25 19:31:01 UTC;116,78;416,31
2018-01-25 19:31:02 UTC;119,36;413,11
2018-01-25 19:31:03 UTC;116,93;411,17
2018-01-25 19:31:04 UTC;120,51;420,29
2018-01-25 19:31:05 UTC;115,09;404,98
2018-01-25 19:31:06 UTC;121,02;414,36
2018-01-25 19:31:07 UTC;132,40;413,42
2018-01-25 19:31:08 UTC;116,09;409,10
2018-01-25 19:31:09 UTC;122,60;420,44
2018-01-25 19:31:10 UTC;112,85;402,48
2018-01-25 19:31:11 UTC;118,01;414,24
2018-01-25 19:31:12 UTC;117,49;411,25
2018-01-25 19:31:13 UTC;116,91;411,01
2018-01-25 19:31:14 UTC;121,94;416,73
2018-01-25 19:31:15 UTC;116,38;407,09
2018-01-25 19:31:16 UTC;120,64;414,75
2018-01-25 19:31:17 UTC;119,86;413,23
2018-01-25 19:31:18 UTC;115,19;407,70
2018-01-25 19:31:19 UTC;123,00;418,54
2018-01-25 19:31:20 UTC;86,57;407,00
2018-01-25 19:31:21 UTC;166,61;469,65
2018-01-25 19:31:22 UTC;118,28;410,57
2018-01-25 19:31:23 UTC;115,70;410,00
2018-01-25 19:31:24 UTC;123,30;419,81
2018-01-25 19:31:25 UTC;115,17;404,12
2018-01-25 19:31:26 UTC;119,63;414,30
2018-01-25 19:31:27 UTC;119,77;414,18
2018-01-25 19:31:28 UTC;114,93;406,09
2018-01-25 19:31:29 UTC;122,94;420,11
2018-01-25 19:31:30 UTC;112,89;405,79
2018-01-25 19:31:31 UTC;119,41;412,59
2018-01-25 19:31:32 UTC;118,93;412,40
2018-01-25 19:31:33 UTC;115,92;408,04
2018-01-25 19:31:34 UTC;120,94;419,83
2018-01-25 19:31:35 UTC;116,04;405,38
2018-01-25 19:31:36 UTC;121,59;415,69
2018-01-25 19:31:37 UTC;119,62;412,36
2018-01-25 19:31:38 UTC;137,06;458,87
2018-01-25 19:31:39 UTC;124,35;422,89
2018-01-25 19:31:40 UTC;114,37;407,17
2018-01-25 19:31:41 UTC;124,08;418,45
2018-01-25 19:31:42 UTC;126,90;465,09
2018-01-25 19:31:43 UTC;118,44;410,61
2018-01-25 19:31:44 UTC;127,81;428,65
2018-01-25 19:31:45 UTC;129,84;459,11
2018-01-25 19:31:46 UTC;126,50;421,56
2018-01-25 19:31:47 UTC;122,45;421,91
2018-01-25 19:31:48 UTC;132,98;467,04
2018-01-25 19:31:49 UTC;143,46;480,23
2018-01-25 19:31:50 UTC;114,73;415,30
2018-01-25 19:31:51 UTC;124,47;427,19
2018-01-25 19:31:52 UTC;120,29;423,77
2018-01-25 19:31:53 UTC;120,58;419,75
2018-01-25 19:31:54 UTC;126,82;434,35
2018-01-25 19:31:55 UTC;118,39;414,67
2018-01-25 19:31:56 UTC;126,37;429,76
2018-01-25 19:31:57 UTC;122,74;529,96
2018-01-25 19:31:58 UTC;187,04;512,64
2018-01-25 19:31:59 UTC;140,05;483,10
2018-01-25 19:32:00 UTC;145,86;527,76
2018-01-25 19:32:01 UTC;128,91;438,01
2018-01-25 19:32:02 UTC;122,76;435,98
2018-01-25 19:32:03 UTC;124,77;430,49
2018-01-25 19:32:04 UTC;129,09;444,82
2018-01-25 19:32:05 UTC;122,87;430,08
2018-01-25 19:32:06 UTC;125,72;437,33
2018-01-25 19:32:07 UTC;127,42;435,74
2018-01-25 19:32:08 UTC;122,27;430,11
2018-01-25 19:32:09 UTC;131,06;446,05
2018-01-25 19:32:10 UTC;119,13;424,48
2018-01-25 19:32:11 UTC;127,15;437,91
2018-01-25 19:32:12 UTC;110,26;435,62
2018-01-25 19:32:13 UTC;156,52;502,16
2018-01-25 19:32:14 UTC;132,37;443,78
2018-01-25 19:32:15 UTC;129,11;429,30
2018-01-25 19:32:16 UTC;127,72;436,95
2018-01-25 19:32:17 UTC;125,19;435,94
2018-01-25 19:32:18 UTC;121,24;432,70
2018-01-25 19:32:19 UTC;132,61;441,03
2018-01-25 19:32:20 UTC;119,19;426,40
2018-01-25 19:32:21 UTC;126,93;437,07
2018-01-25 19:32:22 UTC;124,24;435,15
2018-01-25 19:32:23 UTC;121,25;430,62
2018-01-25 19:32:24 UTC;131,77;442,20
2018-01-25 19:32:25 UTC;117,26;427,86
2018-01-25 19:32:26 UTC;128,22;434,71
2018-01-25 19:32:27 UTC;126,82;436,36
2018-01-25 19:32:28 UTC;121,39;431,43
2018-01-25 19:32:29 UTC;131,04;442,07
2018-01-25 19:32:30 UTC;119,91;425,85
2018-01-25 19:32:31 UTC;125,06;436,70
2018-01-25 19:32:32 UTC;123,58;434,24
2018-01-25 19:32:33 UTC;122,33;430,17
2018-01-25 19:32:34 UTC;130,70;443,73
2018-01-25 19:32:35 UTC;120,84;426,09
2018-01-25 19:32:36 UTC;126,09;437,98
2018-01-25 19:32:37 UTC;125,93;433,82
2018-01-25 19:32:38 UTC;122,92;431,69
2018-01-25 19:32:39 UTC;129,39;441,72
2018-01-25 19:32:40 UTC;117,94;424,88
2018-01-25 19:32:41 UTC;125,83;438,57
2018-01-25 19:32:42 UTC;124,94;434,34
2018-01-25 19:32:43 UTC;121,23;428,26
2018-01-25 19:32:44 UTC;131,94;444,08
2018-01-25 19:32:45 UTC;120,62;426,56
2018-01-25 19:32:46 UTC;127,14;436,00
2018-01-25 19:32:47 UTC;125,40;436,35
2018-01-25 19:32:48 UTC;138,92;482,82
2018-01-25 19:32:49 UTC;132,38;446,53
2018-01-25 19:32:50 UTC;119,50;427,26
2018-01-25 19:32:51 UTC;129,74;442,31
2018-01-25 19:32:52 UTC;131,56;465,40
2018-01-25 19:32:53 UTC;131,17;457,48
2018-01-25 19:32:54 UTC;133,21;448,34
2018-01-25 19:32:55 UTC;121,80;433,57
2018-01-25 19:32:56 UTC;179,73;533,35
2018-01-25 19:32:57 UTC;128,19;442,41
2018-01-25 19:32:58 UTC;93,38;436,43
2018-01-25 19:32:59 UTC;193,00;587,53
2018-01-25 19:33:00 UTC;124,30;436,09
2018-01-25 19:33:01 UTC;127,74;445,15
2018-01-25 19:33:02 UTC;147,41;500,42
2018-01-25 19:33:03 UTC;122,78;439,50
2018-01-25 19:33:04 UTC;136,13;456,04
2018-01-25 19:33:05 UTC;123,49;439,18
2018-01-25 19:33:06 UTC;98,55;448,49
2018-01-25 19:33:07 UTC;165,63;539,38
2018-01-25 19:33:08 UTC;126,92;445,58
2018-01-25 19:33:09 UTC;173,31;566,41
2018-01-25 19:33:10 UTC;128,77;449,18
2018-01-25 19:33:11 UTC;161,67;561,21
2018-01-25 19:33:12 UTC;128,31;452,89
2018-01-25 19:33:13 UTC;132,46;452,09
2018-01-25 19:33:14 UTC;143,11;517,25
2018-01-25 19:33:15 UTC;134,89;456,28
2018-01-25 19:33:16 UTC;130,45;458,93
2018-01-25 19:33:17 UTC;123,43;455,04
2018-01-25 19:33:18 UTC;151,18;542,93
2018-01-25 19:33:19 UTC;137,16;466,04
2018-01-25 19:33:20 UTC;127,25;449,55
2018-01-25 19:33:21 UTC;134,28;461,18
2018-01-25 19:33:22 UTC;127,64;455,15
2018-01-25 19:33:23 UTC;126,59;449,67
2018-01-25 19:33:24 UTC;137,08;468,13
2018-01-25 19:33:25 UTC;128,25;451,32
2018-01-25 19:33:26 UTC;134,58;459,42
2018-01-25 19:33:27 UTC;129,48;454,85
2018-01-25 19:33:28 UTC;127,54;452,12
2018-01-25 19:33:29 UTC;138,25;466,90
2018-01-25 19:33:30 UTC;125,48;450,20
2018-01-25 19:33:31 UTC;134,92;461,23
2018-01-25 19:33:32 UTC;127,88;454,00
2018-01-25 19:33:33 UTC;126,53;449,87
2018-01-25 19:33:34 UTC;136,63;464,56
2018-01-25 19:33:35 UTC;129,17;450,28
2018-01-25 19:33:36 UTC;135,76;461,83
2018-01-25 19:33:37 UTC;83,66;451,37
2018-01-25 19:33:38 UTC;185,00;535,91
2018-01-25 19:33:39 UTC;137,99;467,14
2018-01-25 19:33:40 UTC;126,07;448,31
2018-01-25 19:33:41 UTC;144,18;458,32
2018-01-25 19:33:42 UTC;130,19;459,68
2018-01-25 19:33:43 UTC;128,71;453,49
2018-01-25 19:33:44 UTC;136,18;465,97
2018-01-25 19:33:45 UTC;127,74;446,25
2018-01-25 19:33:46 UTC;135,60;465,76
2018-01-25 19:33:47 UTC;127,99;452,02
2018-01-25 19:33:48 UTC;130,79;455,10
2018-01-25 19:33:49 UTC;138,91;461,76
2018-01-25 19:33:50 UTC;113,60;453,33
2018-01-25 19:33:51 UTC;156,99;545,06
2018-01-25 19:33:52 UTC;128,87;454,17
2018-01-25 19:33:53 UTC;125,84;449,24
2018-01-25 19:33:54 UTC;137,67;468,95
2018-01-25 19:33:55 UTC;127,34;450,27
2018-01-25 19:33:56 UTC;135,30;462,07
2018-01-25 19:33:57 UTC;111,74;453,19
2018-01-25 19:33:58 UTC;148,65;528,85
2018-01-25 19:33:59 UTC;175,59;607,27
2018-01-25 19:34:00 UTC;164,53;616,12
2018-01-25 19:34:01 UTC;162,13;601,32
2018-01-25 19:34:02 UTC;254,07;680,82
2018-01-25 19:34:03 UTC;190,84;555,34
2018-01-25 19:34:04 UTC;132,16;470,02
2018-01-25 19:34:05 UTC;160,61;502,99
2018-01-25 19:34:06 UTC;138,10;466,37
2018-01-25 19:34:07 UTC;131,22;458,97
2018-01-25 19:34:08 UTC;133,50;463,37
2018-01-25 19:34:09 UTC;131,85;461,17
2018-01-25 19:34:10 UTC;153,48;518,83
2018-01-25 19:34:11 UTC;136,67;467,47
2018-01-25 19:34:12 UTC;146,03;515,96
2018-01-25 19:34:13 UTC;135,81;468,01
2018-01-25 19:34:14 UTC;148,22;522,46
2018-01-25 19:34:15 UTC;135,68;465,62
2018-01-25 19:34:16 UTC;138,98;474,04
2018-01-25 19:34:17 UTC;133,33;465,86
2018-01-25 19:34:18 UTC;137,46;471,47
2018-01-25 19:34:19 UTC;131,67;466,44
2018-01-25 19:34:20 UTC;134,56;465,81
2018-01-25 19:34:21 UTC;137,58;473,61
2018-01-25 19:34:22 UTC;133,43;464,92
2018-01-25 19:34:23 UTC;177,26;591,03
2018-01-25 19:34:24 UTC;147,66;527,86
2018-01-25 19:34:25 UTC;144,44;492,11
2018-01-25 19:34:26 UTC;153,15;524,00
2018-01-25 19:34:27 UTC;150,76;531,89
2018-01-25 19:34:28 UTC;141,78;481,90
2018-01-25 19:34:29 UTC;136,65;478,46
2018-01-25 19:34:30 UTC;136,86;477,94
2018-01-25 19:34:31 UTC;141,53;483,86
2018-01-25 19:34:32 UTC;132,38;475,60
2018-01-25 19:34:33 UTC;140,23;480,89
2018-01-25 19:34:34 UTC;135,43;477,45
2018-01-25 19:34:35 UTC;138,67;478,45
2018-01-25 19:34:36 UTC;145,15;486,45
2018-01-25 19:34:37 UTC;136,22;474,19
2018-01-25 19:34:38 UTC;128,44;482,71
2018-01-25 19:34:39 UTC;155,46;567,89
2018-01-25 19:34:40 UTC;141,22;482,84
2018-01-25 19:34:41 UTC;136,44;478,33
2018-01-25 19:34:42 UTC;137,38;479,66
2018-01-25 19:34:43 UTC;139,39;480,96
2018-01-25 19:34:44 UTC;132,14;472,19
2018-01-25 19:34:45 UTC;142,56;484,48
2018-01-25 19:34:46 UTC;139,10;477,14
2018-01-25 19:34:47 UTC;138,22;479,85
2018-01-25 19:34:48 UTC;148,79;480,21
2018-01-25 19:34:49 UTC;133,61;475,20
2018-01-25 19:34:50 UTC;140,51;483,04
2018-01-25 19:34:51 UTC;137,43;475,48
2018-01-25 19:34:52 UTC;139,66;480,91
2018-01-25 19:34:53 UTC;137,52;478,61
2018-01-25 19:34:54 UTC;132,02;473,55
2018-01-25 19:34:55 UTC;142,67;482,71
2018-01-25 19:34:56 UTC;139,05;479,10
2018-01-25 19:34:57 UTC;139,51;481,50
2018-01-25 19:34:58 UTC;137,39;479,65
2018-01-25 19:34:59 UTC;135,48;475,34
2018-01-25 19:35:00 UTC;141,66;484,02
2018-01-25 19:35:01 UTC;135,27;476,37
2018-01-25 19:35:02 UTC;136,94;480,75
2018-01-25 19:35:03 UTC;137,84;480,21
2018-01-25 19:35:04 UTC;131,32;471,67
2018-01-25 19:35:05 UTC;141,34;482,90
2018-01-25 19:35:06 UTC;129,78;479,47
2018-01-25 19:35:07 UTC;72,39;480,88
2018-01-25 19:35:08 UTC;230,38;675,28
2018-01-25 19:35:09 UTC;137,15;529,00
2018-01-25 19:35:10 UTC;147,31;561,86
2018-01-25 19:35:11 UTC;155,68;488,83
2018-01-25 19:35:12 UTC;132,01;473,87
2018-01-25 19:35:13 UTC;155,83;501,89
2018-01-25 19:35:14 UTC;143,62;528,14
2018-01-25 19:35:15 UTC;142,49;484,01
2018-01-25 19:35:16 UTC;144,53;490,49
2018-01-25 19:35:17 UTC;134,46;476,84
2018-01-25 19:35:18 UTC;146,88;493,70
2018-01-25 19:35:19 UTC;133,42;477,04
2018-01-25 19:35:20 UTC;160,04;543,54
2018-01-25 19:35:21 UTC;144,31;491,18
2018-01-25 19:35:22 UTC;134,50;478,49
2018-01-25 19:35:23 UTC;146,11;495,99
2018-01-25 19:35:24 UTC;134,11;478,41
2018-01-25 19:35:25 UTC;152,39;544,47
2018-01-25 19:35:26 UTC;145,51;493,65
2018-01-25 19:35:27 UTC;135,63;482,24
2018-01-25 19:35:28 UTC;170,19;559,86
2018-01-25 19:35:29 UTC;137,72;485,25
2018-01-25 19:35:30 UTC;138,42;488,62
2018-01-25 19:35:31 UTC;144,53;494,73
2018-01-25 19:35:32 UTC;132,94;482,73
2018-01-25 19:35:33 UTC;151,04;500,95
2018-01-25 19:35:34 UTC;131,39;481,71
2018-01-25 19:35:35 UTC;140,96;488,37
2018-01-25 19:35:36 UTC;171,78;561,01
2018-01-25 19:35:37 UTC;153,49;547,45
2018-01-25 19:35:38 UTC;151,70;505,70
2018-01-25 19:35:39 UTC;139,19;491,45
2018-01-25 19:35:40 UTC;175,04;612,40
2018-01-25 19:35:41 UTC;146,81;504,77
2018-01-25 19:35:42 UTC;136,92;491,92
2018-01-25 19:35:43 UTC;170,67;572,85
2018-01-25 19:35:44 UTC;137,10;492,77
2018-01-25 19:35:45 UTC;146,71;502,02
2018-01-25 19:35:46 UTC;149,52;506,57
2018-01-25 19:35:47 UTC;140,12;495,13
2018-01-25 19:35:48 UTC;152,74;512,88
2018-01-25 19:35:49 UTC;141,43;494,59
2018-01-25 19:35:50 UTC;130,91;500,30
2018-01-25 19:35:51 UTC;170,94;591,51
2018-01-25 19:35:52 UTC;137,33;493,58
2018-01-25 19:35:53 UTC;150,48;510,70
2018-01-25 19:35:54 UTC;136,47;492,96
2018-01-25 19:35:55 UTC;146,87;501,83
2018-01-25 19:35:56 UTC;150,04;507,97
2018-01-25 19:35:57 UTC;128,30;493,58
2018-01-25 19:35:58 UTC;224,39;567,00
2018-01-25 19:35:59 UTC;139,88;495,43
2018-01-25 19:36:00 UTC;145,42;500,74
2018-01-25 19:36:01 UTC;147,74;506,22
2018-01-25 19:36:02 UTC;137,64;493,50
2018-01-25 19:36:03 UTC;149,25;508,59
2018-01-25 19:36:04 UTC;138,91;494,89
2018-01-25 19:36:05 UTC;145,48;500,69
2018-01-25 19:36:06 UTC;150,34;507,13
2018-01-25 19:36:07 UTC;140,22;496,67
2018-01-25 19:36:08 UTC;149,69;508,46
2018-01-25 19:36:09 UTC;140,86;495,58
2018-01-25 19:36:10 UTC;145,53;501,88
2018-01-25 19:36:11 UTC;147,18;504,75
2018-01-25 19:36:12 UTC;138,88;494,24
2018-01-25 19:36:13 UTC;149,65;508,49
2018-01-25 19:36:14 UTC;138,18;494,17
2018-01-25 19:36:15 UTC;145,05;500,44
2018-01-25 19:36:16 UTC;151,74;509,46
2018-01-25 19:36:17 UTC;139,69;493,15
2018-01-25 19:36:18 UTC;154,01;513,48
2018-01-25 19:36:19 UTC;147,91;554,32
2018-01-25 19:36:20 UTC;169,43;574,69
2018-01-25 19:36:21 UTC;149,13;507,27
2018-01-25 19:36:22 UTC;140,06;497,32
2018-01-25 19:36:23 UTC;150,97;511,53
2018-01-25 19:36:24 UTC;141,94;498,17
2018-01-25 19:36:25 UTC;166,60;562,71
2018-01-25 19:36:26 UTC;153,11;513,74
2018-01-25 19:36:27 UTC;140,42;498,16
2018-01-25 19:36:28 UTC;153,19;514,51
2018-01-25 19:36:29 UTC;141,91;500,38
2018-01-25 19:36:30 UTC;145,31;502,47
2018-01-25 19:36:31 UTC;149,83;514,72
2018-01-25 19:36:32 UTC;165,87;611,22
2018-01-25 19:36:33 UTC;180,17;597,07
2018-01-25 19:36:34 UTC;145,18;503,87
2018-01-25 19:36:35 UTC;148,37;514,83
2018-01-25 19:36:36 UTC;154,01;520,38
2018-01-25 19:36:37 UTC;145,14;506,32
2018-01-25 19:36:38 UTC;154,92;520,51
2018-01-25 19:36:39 UTC;143,66;508,26
2018-01-25 19:36:40 UTC;150,01;514,09
2018-01-25 19:36:41 UTC;149,57;517,87
2018-01-25 19:36:42 UTC;143,23;504,18
2018-01-25 19:36:43 UTC;155,88;524,10
2018-01-25 19:36:44 UTC;140,68;505,14
2018-01-25 19:36:45 UTC;150,65;512,88
2018-01-25 19:36:46 UTC;235,59;776,78
2018-01-25 19:36:47 UTC;109,06;519,08
2018-01-25 19:36:48 UTC;210,72;612,88
2018-01-25 19:36:49 UTC;146,38;515,90
2018-01-25 19:36:50 UTC;149,78;516,12
2018-01-25 19:36:51 UTC;173,47;593,64
2018-01-25 19:36:52 UTC;146,38;518,30
2018-01-25 19:36:53 UTC;159,29;534,67
2018-01-25 19:36:54 UTC;144,10;516,89
2018-01-25 19:36:55 UTC;152,00;524,59
2018-01-25 19:36:56 UTC;150,81;532,12
2018-01-25 19:36:57 UTC;173,63;576,26
2018-01-25 19:36:58 UTC;158,75;535,16
2018-01-25 19:36:59 UTC;147,77;519,00
2018-01-25 19:37:00 UTC;151,21;525,80
2018-01-25 19:37:01 UTC;156,03;530,15
2018-01-25 19:37:02 UTC;145,72;517,72
2018-01-25 19:37:03 UTC;159,37;534,20
2018-01-25 19:37:04 UTC;145,54;517,80
2018-01-25 19:37:05 UTC;150,57;524,61
2018-01-25 19:37:06 UTC;158,61;532,06
2018-01-25 19:37:07 UTC;148,99;518,86
2018-01-25 19:37:08 UTC;155,74;532,75
2018-01-25 19:37:09 UTC;148,97;517,32
