# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
zenbook;1;2018-01-25 19:26:53 UTC;5518932;6388548;2546952;31,58;81832;1134388;10619032;61,45;1151952;1061100;76
zenbook;1;2018-01-25 19:26:54 UTC;5518964;6388616;2546920;31,58;81832;1134436;10619032;61,45;1151972;1061136;100
zenbook;1;2018-01-25 19:26:55 UTC;5518932;6388692;2546952;31,58;81832;1134492;10619032;61,45;1151972;1061244;128
zenbook;1;2018-01-25 19:26:56 UTC;5518808;6388612;2547076;31,58;81840;1134540;10619032;61,45;1151988;1061284;160
zenbook;1;2018-01-25 19:26:57 UTC;5518560;6388464;2547324;31,58;81840;1134588;10619032;61,45;1152212;1061372;196
zenbook;1;2018-01-25 19:26:58 UTC;5518560;6388520;2547324;31,58;81840;1134644;10619032;61,45;1152212;1061428;224
zenbook;1;2018-01-25 19:26:59 UTC;5518560;6388520;2547324;31,58;81840;1134692;10619032;61,45;1152224;1061424;248
zenbook;1;2018-01-25 19:27:00 UTC;5518468;6388492;2547416;31,58;81840;1134748;10619032;61,45;1152228;1061488;276
zenbook;1;2018-01-25 19:27:01 UTC;5518436;6388508;2547448;31,58;81848;1134796;10619032;61,45;1152232;1061536;300
zenbook;1;2018-01-25 19:27:02 UTC;5518344;6388472;2547540;31,58;81864;1134836;10619032;61,45;1152232;1061592;328
zenbook;1;2018-01-25 19:27:03 UTC;5518156;6388344;2547728;31,59;81864;1134900;10619032;61,45;1152244;1061644;408
zenbook;1;2018-01-25 19:27:04 UTC;5518188;6388428;2547696;31,59;81864;1134956;10619032;61,45;1152248;1061696;436
zenbook;1;2018-01-25 19:27:05 UTC;5518032;6388332;2547852;31,59;81864;1135004;10619032;61,45;1152280;1061740;468
zenbook;1;2018-01-25 19:27:06 UTC;5517972;6388272;2547912;31,59;81864;1135052;10619032;61,45;1152280;1061740;496
zenbook;1;2018-01-25 19:27:07 UTC;5517692;6388052;2548192;31,59;81864;1135108;10619032;61,45;1152284;1061796;104
zenbook;1;2018-01-25 19:27:08 UTC;5517692;6388060;2548192;31,59;81872;1135148;10619032;61,45;1152500;1061804;136
zenbook;1;2018-01-25 19:27:09 UTC;5517536;6388012;2548348;31,59;81872;1135212;10619032;61,45;1152500;1061916;168
zenbook;1;2018-01-25 19:27:10 UTC;5517568;6388100;2548316;31,59;81872;1135260;10619032;61,45;1152500;1061972;192
zenbook;1;2018-01-25 19:27:11 UTC;5517568;6388188;2548316;31,59;81872;1135320;10619032;61,45;1152512;1062060;220
zenbook;1;2018-01-25 19:27:12 UTC;5443984;6314612;2621900;32,51;81880;1199188;10682008;61,81;1161808;1125868;280
zenbook;1;2018-01-25 19:27:13 UTC;5442464;6314248;2623420;32,52;81888;1200388;10682008;61,81;1162220;1126872;488
zenbook;1;2018-01-25 19:27:14 UTC;5442592;6314596;2623292;32,52;81888;1200624;10682008;61,81;1162264;1127188;600
zenbook;1;2018-01-25 19:27:15 UTC;5442388;6314400;2623496;32,53;81888;1200680;10682008;61,81;1162264;1127200;636
zenbook;1;2018-01-25 19:27:16 UTC;5442280;6314408;2623604;32,53;81888;1200736;10682008;61,81;1162268;1127320;664
zenbook;1;2018-01-25 19:27:17 UTC;5461916;6334140;2603968;32,28;81888;1179848;10672540;61,76;1162544;1106468;688
zenbook;1;2018-01-25 19:27:18 UTC;5462768;6335040;2603116;32,27;81896;1178668;10672540;61,76;1162732;1105272;792
zenbook;1;2018-01-25 19:27:19 UTC;5462740;6335072;2603144;32,27;81904;1178712;10672540;61,76;1162784;1105340;816
zenbook;1;2018-01-25 19:27:20 UTC;5462924;6335312;2602960;32,27;81904;1178508;10672540;61,76;1162788;1105132;856
zenbook;1;2018-01-25 19:27:21 UTC;5461248;6333696;2604636;32,29;81904;1180132;10672540;61,76;1162896;1106732;896
zenbook;1;2018-01-25 19:27:22 UTC;5461356;6333864;2604528;32,29;81904;1180040;10681196;61,81;1163004;1106640;64
zenbook;1;2018-01-25 19:27:23 UTC;5461728;6334296;2604156;32,29;81912;1179044;10695888;61,89;1163160;1105672;108
zenbook;1;2018-01-25 19:27:24 UTC;5461696;6334268;2604188;32,29;81912;1179008;10695888;61,89;1163216;1105588;132
zenbook;1;2018-01-25 19:27:25 UTC;5461852;6334476;2604032;32,28;81912;1178796;10695888;61,89;1163220;1105372;160
zenbook;1;2018-01-25 19:27:26 UTC;5461884;6334508;2604000;32,28;81912;1178844;10695888;61,89;1163220;1105372;184
zenbook;1;2018-01-25 19:27:27 UTC;5461572;6334344;2604312;32,29;81912;1178772;10695888;61,89;1163464;1105396;212
zenbook;1;2018-01-25 19:27:28 UTC;5461448;6334236;2604436;32,29;81928;1178816;10695888;61,89;1163576;1105404;236
zenbook;1;2018-01-25 19:27:29 UTC;5460084;6332980;2605800;32,31;81928;1180808;10713308;61,99;1163916;1107428;268
zenbook;1;2018-01-25 19:27:30 UTC;5461164;6334108;2604720;32,29;81928;1179508;10713308;61,99;1164028;1106124;292
zenbook;1;2018-01-25 19:27:31 UTC;5461324;6334324;2604560;32,29;81928;1179408;10713308;61,99;1163944;1106036;320
zenbook;1;2018-01-25 19:27:32 UTC;5461324;6334328;2604560;32,29;81928;1179284;10713308;61,99;1164172;1105868;344
zenbook;1;2018-01-25 19:27:33 UTC;5461324;6334328;2604560;32,29;81936;1179236;10713308;61,99;1164008;1105772;368
zenbook;1;2018-01-25 19:27:34 UTC;5459836;6332900;2606048;32,31;81936;1180840;10723824;62,05;1164180;1107204;396
zenbook;1;2018-01-25 19:27:35 UTC;5459144;6332360;2606740;32,32;81936;1181140;10734268;62,11;1164504;1107772;432
zenbook;1;2018-01-25 19:27:36 UTC;5459488;6332760;2606396;32,31;81936;1179820;10734268;62,11;1164676;1106452;460
zenbook;1;2018-01-25 19:27:37 UTC;5459608;6332928;2606276;32,31;81936;1179444;10734268;62,11;1164872;1106076;496
zenbook;1;2018-01-25 19:27:38 UTC;5458340;6331740;2607544;32,33;81960;1180980;10747200;62,19;1165188;1107612;244
zenbook;1;2018-01-25 19:27:39 UTC;5458896;6332332;2606988;32,32;81960;1179832;10747200;62,19;1165204;1106456;220
zenbook;1;2018-01-25 19:27:40 UTC;5458772;6332728;2607112;32,32;81960;1179800;10747200;62,19;1165076;1106884;248
zenbook;1;2018-01-25 19:27:41 UTC;5458740;6332736;2607144;32,32;81960;1179588;10747200;62,19;1165128;1106648;272
zenbook;1;2018-01-25 19:27:42 UTC;5457764;6331844;2608120;32,34;81960;1181012;10757436;62,25;1165164;1108108;300
zenbook;1;2018-01-25 19:27:43 UTC;5458236;6332364;2607648;32,33;81960;1180064;10757436;62,25;1165416;1107152;328
zenbook;1;2018-01-25 19:27:44 UTC;5458432;6332592;2607452;32,33;81968;1180036;10757436;62,25;1165320;1107104;352
zenbook;1;2018-01-25 19:27:45 UTC;5456864;6331108;2609020;32,35;81968;1181560;10767208;62,30;1165444;1108628;380
zenbook;1;2018-01-25 19:27:46 UTC;5457112;6331408;2608772;32,34;81968;1180192;10767208;62,30;1165828;1107288;404
zenbook;1;2018-01-25 19:27:47 UTC;5457344;6331696;2608540;32,34;81968;1179900;10767208;62,30;1165900;1106996;436
zenbook;1;2018-01-25 19:27:48 UTC;5457220;6331620;2608664;32,34;81968;1179948;10767208;62,30;1165912;1107044;460
zenbook;1;2018-01-25 19:27:49 UTC;5457096;6331496;2608788;32,34;81976;1180004;10767208;62,30;1165912;1107044;488
zenbook;1;2018-01-25 19:27:50 UTC;5457128;6331640;2608756;32,34;81976;1179956;10767208;62,30;1166044;1107052;512
zenbook;1;2018-01-25 19:27:51 UTC;5457064;6331624;2608820;32,34;81976;1180004;10767208;62,30;1166048;1107100;480
zenbook;1;2018-01-25 19:27:52 UTC;5457036;6331652;2608848;32,34;81976;1180060;10767208;62,30;1166048;1107156;528
zenbook;1;2018-01-25 19:27:53 UTC;5456972;6331628;2608912;32,35;81976;1180108;10767208;62,30;1166120;1107196;552
zenbook;1;2018-01-25 19:27:54 UTC;5456632;6331356;2609252;32,35;81984;1180164;10767208;62,30;1166120;1107260;452
zenbook;1;2018-01-25 19:27:55 UTC;5456632;6331356;2609252;32,35;81984;1180212;10767208;62,30;1166180;1107260;476
zenbook;1;2018-01-25 19:27:56 UTC;5456600;6331416;2609284;32,35;81984;1180268;10767208;62,30;1166208;1107344;504
zenbook;1;2018-01-25 19:27:57 UTC;5456384;6331220;2609500;32,35;81984;1180316;10767208;62,30;1166456;1107364;528
zenbook;1;2018-01-25 19:27:58 UTC;5456384;6331324;2609500;32,35;81984;1180372;10767208;62,30;1166464;1107468;556
zenbook;1;2018-01-25 19:27:59 UTC;5456292;6331232;2609592;32,35;81992;1180420;10767208;62,30;1166496;1107468;580
zenbook;1;2018-01-25 19:28:00 UTC;5456260;6331216;2609624;32,35;81992;1180468;10767208;62,30;1166540;1107476;604
zenbook;1;2018-01-25 19:28:01 UTC;5456260;6331268;2609624;32,35;81992;1180524;10767208;62,30;1166544;1107528;632
zenbook;1;2018-01-25 19:28:02 UTC;5456260;6331348;2609624;32,35;81992;1180572;10767208;62,30;1166560;1107604;656
zenbook;1;2018-01-25 19:28:03 UTC;5456356;6331516;2609528;32,35;81992;1180628;10767208;62,30;1166564;1107676;684
zenbook;1;2018-01-25 19:28:04 UTC;5456228;6331388;2609656;32,35;82000;1180676;10767208;62,30;1166564;1107676;708
zenbook;1;2018-01-25 19:28:05 UTC;5456260;6331516;2609624;32,35;82000;1180732;10767208;62,30;1166580;1107772;736
zenbook;1;2018-01-25 19:28:06 UTC;5456228;6331580;2609656;32,35;82000;1180780;10767208;62,30;1166596;1107868;772
zenbook;1;2018-01-25 19:28:07 UTC;5453960;6329376;2611924;32,38;82000;1182264;10776600;62,36;1166900;1109352;808
zenbook;1;2018-01-25 19:28:08 UTC;5454448;6329872;2611436;32,38;82000;1181528;10776600;62,36;1167384;1108560;872
zenbook;1;2018-01-25 19:28:09 UTC;5453360;6328888;2612524;32,39;82008;1182100;10785188;62,41;1167424;1109180;88
zenbook;1;2018-01-25 19:28:10 UTC;5453748;6329336;2612136;32,38;82008;1181436;10785188;62,41;1167480;1108540;124
zenbook;1;2018-01-25 19:28:11 UTC;5453780;6329368;2612104;32,38;82016;1181232;10785188;62,41;1167688;1108236;304
zenbook;1;2018-01-25 19:28:12 UTC;5452568;6328276;2613316;32,40;82016;1182500;10795252;62,47;1167732;1109528;408
zenbook;1;2018-01-25 19:28:13 UTC;5453360;6329100;2612524;32,39;82016;1181564;10795252;62,47;1167840;1108596;432
zenbook;1;2018-01-25 19:28:14 UTC;5453204;6329008;2612680;32,39;82024;1181448;10795252;62,47;1168132;1108480;468
zenbook;1;2018-01-25 19:28:15 UTC;5451296;6327164;2614588;32,42;82024;1183076;10815972;62,59;1168048;1110076;496
zenbook;1;2018-01-25 19:28:16 UTC;5452124;6328000;2613760;32,41;82024;1181804;10815972;62,59;1168408;1108800;524
zenbook;1;2018-01-25 19:28:17 UTC;5451768;6327708;2614116;32,41;82040;1181768;10815972;62,59;1168552;1108768;568
zenbook;1;2018-01-25 19:28:18 UTC;5451148;6327140;2614736;32,42;82040;1182904;10826808;62,65;1168704;1109900;608
zenbook;1;2018-01-25 19:28:19 UTC;5450820;6326916;2615064;32,42;82040;1183052;10836716;62,71;1169104;1110048;640
zenbook;1;2018-01-25 19:28:20 UTC;5450152;6326296;2615732;32,43;82040;1183528;10857464;62,83;1169544;1110508;664
zenbook;1;2018-01-25 19:28:21 UTC;5449384;6325576;2616500;32,44;82040;1183588;10869324;62,89;1169984;1110608;684
zenbook;1;2018-01-25 19:28:22 UTC;5449804;6326052;2616080;32,43;82040;1182300;10869324;62,89;1170312;1109344;708
zenbook;1;2018-01-25 19:28:23 UTC;5449928;6326224;2615956;32,43;82048;1181916;10869324;62,89;1170272;1108944;744
zenbook;1;2018-01-25 19:28:24 UTC;5449804;6326168;2616080;32,43;82048;1181964;10869324;62,89;1170280;1109008;24
zenbook;1;2018-01-25 19:28:25 UTC;5449804;6326224;2616080;32,43;82048;1182020;10869324;62,89;1170296;1109064;60
zenbook;1;2018-01-25 19:28:26 UTC;5450040;6326460;2615844;32,43;82048;1181896;10869324;62,89;1170296;1108892;88
zenbook;1;2018-01-25 19:28:27 UTC;5449680;6326100;2616204;32,44;82048;1181860;10869324;62,89;1170528;1108808;112
zenbook;1;2018-01-25 19:28:28 UTC;5449680;6326152;2616204;32,44;82056;1181916;10869324;62,89;1170532;1108860;148
zenbook;1;2018-01-25 19:28:29 UTC;5449556;6326088;2616328;32,44;82056;1181964;10869324;62,89;1170576;1108916;172
zenbook;1;2018-01-25 19:28:30 UTC;5449556;6326140;2616328;32,44;82056;1182020;10869324;62,89;1170580;1108968;200
zenbook;1;2018-01-25 19:28:31 UTC;5449432;6326072;2616452;32,44;82056;1182068;10869324;62,89;1170604;1109016;236
zenbook;1;2018-01-25 19:28:32 UTC;5449556;6326248;2616328;32,44;82056;1182124;10869324;62,89;1170608;1109068;264
zenbook;1;2018-01-25 19:28:33 UTC;5449556;6326360;2616328;32,44;82064;1182172;10869324;62,89;1170624;1109180;320
zenbook;1;2018-01-25 19:28:34 UTC;5449556;6326408;2616328;32,44;82064;1182220;10869324;62,89;1170624;1109228;344
zenbook;1;2018-01-25 19:28:35 UTC;5449028;6327952;2616856;32,44;82064;1182276;10889620;63,01;1168924;1111292;372
zenbook;1;2018-01-25 19:28:36 UTC;5449120;6328188;2616764;32,44;82064;1182324;10889620;63,01;1168976;1111436;396
zenbook;1;2018-01-25 19:28:37 UTC;5448780;6327952;2617104;32,45;82064;1182380;10889620;63,01;1168976;1111540;432
zenbook;1;2018-01-25 19:28:38 UTC;5448780;6327956;2617104;32,45;82072;1182428;10889620;63,01;1169196;1111544;460
zenbook;1;2018-01-25 19:28:39 UTC;5448656;6327888;2617228;32,45;82072;1182484;10889620;63,01;1169196;1111600;488
zenbook;1;2018-01-25 19:28:40 UTC;5448784;6328068;2617100;32,45;82072;1182532;10889620;63,01;1169204;1111648;92
zenbook;1;2018-01-25 19:28:41 UTC;5448376;6327756;2617508;32,45;82072;1182584;10889620;63,01;1169388;1111728;224
zenbook;1;2018-01-25 19:28:42 UTC;5448252;6327692;2617632;32,45;82072;1182636;10889620;63,01;1169500;1111796;412
zenbook;1;2018-01-25 19:28:43 UTC;5448284;6327768;2617600;32,45;82080;1182684;10889620;63,01;1169512;1111840;448
zenbook;1;2018-01-25 19:28:44 UTC;5448100;6327660;2617784;32,46;82080;1182740;10889620;63,01;1169504;1111908;480
zenbook;1;2018-01-25 19:28:45 UTC;5448004;6327564;2617880;32,46;82080;1182788;10889620;63,01;1169504;1111908;504
zenbook;1;2018-01-25 19:28:46 UTC;5448068;6327700;2617816;32,46;82080;1182844;10889620;63,01;1169492;1111980;532
zenbook;1;2018-01-25 19:28:47 UTC;5447664;6327348;2618220;32,46;82080;1182892;10889620;63,01;1169672;1112028;564
zenbook;1;2018-01-25 19:28:48 UTC;5447696;6327440;2618188;32,46;82088;1182948;10889620;63,01;1169720;1112088;596
zenbook;1;2018-01-25 19:28:49 UTC;5447632;6327432;2618252;32,46;82088;1182988;10889620;63,01;1169736;1112144;620
zenbook;1;2018-01-25 19:28:50 UTC;5447384;6327280;2618500;32,46;82088;1183052;10889620;63,01;1169736;1112248;648
zenbook;1;2018-01-25 19:28:51 UTC;5447292;6327204;2618592;32,47;82088;1183100;10889620;63,01;1169808;1112256;672
zenbook;1;2018-01-25 19:28:52 UTC;5447292;6327204;2618592;32,47;82088;1183148;10889620;63,01;1169808;1112256;708
zenbook;1;2018-01-25 19:28:53 UTC;5447292;6327312;2618592;32,47;82096;1183204;10889620;63,01;1169824;1112356;696
zenbook;1;2018-01-25 19:28:54 UTC;5447292;6327312;2618592;32,47;82096;1183252;10889620;63,01;1169824;1112356;720
zenbook;1;2018-01-25 19:28:55 UTC;5447168;6327288;2618716;32,47;82096;1183308;10889620;63,01;1169832;1112456;416
zenbook;1;2018-01-25 19:28:56 UTC;5447108;6327284;2618776;32,47;82096;1183356;10889620;63,01;1169836;1112508;444
zenbook;1;2018-01-25 19:28:57 UTC;5447012;6327244;2618872;32,47;82096;1183412;10889620;63,01;1170008;1112564;524
zenbook;1;2018-01-25 19:28:58 UTC;5446672;6326948;2619212;32,47;82104;1183460;10889620;63,01;1170016;1112608;548
zenbook;1;2018-01-25 19:28:59 UTC;5446580;6327280;2619304;32,47;82104;1183516;10889620;63,01;1169760;1113024;576
zenbook;1;2018-01-25 19:29:00 UTC;5446548;6327248;2619336;32,47;82104;1183564;10889620;63,01;1169760;1113024;600
zenbook;1;2018-01-25 19:29:01 UTC;5446176;6326924;2619708;32,48;82104;1183612;10889620;63,01;1169804;1113072;624
zenbook;1;2018-01-25 19:29:02 UTC;5446052;6326868;2619832;32,48;82104;1183668;10889620;63,01;1169776;1113136;664
zenbook;1;2018-01-25 19:29:03 UTC;5446052;6326924;2619832;32,48;82112;1183716;10889620;63,01;1169776;1113192;720
zenbook;1;2018-01-25 19:29:04 UTC;5446020;6326948;2619864;32,48;82112;1183772;10889620;63,01;1169776;1113248;748
zenbook;1;2018-01-25 19:29:05 UTC;5446084;6327072;2619800;32,48;82112;1183820;10889620;63,01;1169788;1113300;772
zenbook;1;2018-01-25 19:29:06 UTC;5445896;6326980;2619988;32,48;82128;1183876;10889620;63,01;1169732;1113400;848
zenbook;1;2018-01-25 19:29:07 UTC;5445616;6326756;2620268;32,49;82128;1183924;10889620;63,01;1169748;1113440;872
zenbook;1;2018-01-25 19:29:08 UTC;5445680;6326876;2620204;32,49;82128;1183980;10889620;63,01;1169916;1113496;912
zenbook;1;2018-01-25 19:29:09 UTC;5445680;6326876;2620204;32,49;82128;1184028;10889620;63,01;1169916;1113496;948
zenbook;1;2018-01-25 19:29:10 UTC;5445680;6326928;2620204;32,49;82128;1184076;10889620;63,01;1169964;1113548;184
zenbook;1;2018-01-25 19:29:11 UTC;5445712;6327016;2620172;32,48;82128;1184132;10889620;63,01;1169964;1113604;220
zenbook;1;2018-01-25 19:29:12 UTC;5445556;6326912;2620328;32,49;82136;1184180;10889620;63,01;1169976;1113656;276
zenbook;1;2018-01-25 19:29:13 UTC;5445476;6326928;2620408;32,49;82136;1184236;10889620;63,01;1169976;1113720;324
zenbook;1;2018-01-25 19:29:14 UTC;5445476;6327000;2620408;32,49;82136;1184284;10889620;63,01;1169980;1113772;364
zenbook;1;2018-01-25 19:29:15 UTC;5445476;6327056;2620408;32,49;82136;1184340;10889620;63,01;1169980;1113828;392
zenbook;1;2018-01-25 19:29:16 UTC;5445476;6327108;2620408;32,49;82136;1184388;10889620;63,01;1169984;1113880;416
zenbook;1;2018-01-25 19:29:17 UTC;5443552;6325244;2622332;32,51;82144;1185896;10889620;63,01;1170212;1115388;448
zenbook;1;2018-01-25 19:29:18 UTC;5444548;6326236;2621336;32,50;82144;1184852;10889620;63,01;1170340;1114336;504
zenbook;1;2018-01-25 19:29:19 UTC;5444456;6326196;2621428;32,50;82144;1184900;10889620;63,01;1170364;1114384;528
zenbook;1;2018-01-25 19:29:20 UTC;5443092;6324936;2622792;32,52;82144;1185952;10889620;63,01;1170524;1115476;584
zenbook;1;2018-01-25 19:29:21 UTC;5443928;6325772;2621956;32,51;82144;1184976;10889620;63,01;1170636;1114504;608
zenbook;1;2018-01-25 19:29:22 UTC;5442780;6324700;2623104;32,52;82152;1186376;10900540;63,07;1170676;1115912;636
zenbook;1;2018-01-25 19:29:23 UTC;5443252;6325256;2622632;32,52;82152;1185392;10900540;63,07;1171156;1114960;616
zenbook;1;2018-01-25 19:29:24 UTC;5443524;6325552;2622360;32,51;82152;1184932;10900540;63,07;1170912;1114476;664
zenbook;1;2018-01-25 19:29:25 UTC;5441772;6323832;2624112;32,53;82152;1186756;10923936;63,21;1171080;1116284;708
zenbook;1;2018-01-25 19:29:26 UTC;5442532;6324696;2623352;32,52;82152;1185364;10923936;63,21;1171364;1114940;260
zenbook;1;2018-01-25 19:29:27 UTC;5442376;6324592;2623508;32,53;82160;1185412;10923936;63,21;1171464;1114988;132
zenbook;1;2018-01-25 19:29:28 UTC;5440932;6323200;2624952;32,54;82160;1186576;10942076;63,32;1172076;1116152;156
zenbook;1;2018-01-25 19:29:29 UTC;5440824;6323160;2625060;32,55;82160;1185620;10942076;63,32;1172180;1115208;184
zenbook;1;2018-01-25 19:29:30 UTC;5440824;6323164;2625060;32,55;82160;1185500;10942076;63,32;1172180;1115044;208
zenbook;1;2018-01-25 19:29:31 UTC;5441168;6323564;2624716;32,54;82160;1185384;10942076;63,32;1172352;1114928;236
zenbook;1;2018-01-25 19:29:32 UTC;5441228;6323680;2624656;32,54;82168;1185340;10942076;63,32;1172188;1114888;264
zenbook;1;2018-01-25 19:29:33 UTC;5439124;6321628;2626760;32,57;82168;1187092;10975716;63,51;1172472;1116636;292
zenbook;1;2018-01-25 19:29:34 UTC;5440004;6322608;2625880;32,56;82168;1185940;10975716;63,51;1172960;1115532;316
zenbook;1;2018-01-25 19:29:35 UTC;5439884;6322516;2626000;32,56;82168;1185832;10975716;63,51;1172948;1115400;344
zenbook;1;2018-01-25 19:29:36 UTC;5440056;6322744;2625828;32,55;82168;1185708;10975716;63,51;1173088;1115284;368
zenbook;1;2018-01-25 19:29:37 UTC;5439852;6322564;2626032;32,56;82176;1185668;10975716;63,51;1173092;1115208;392
zenbook;1;2018-01-25 19:29:38 UTC;5439884;6322696;2626000;32,56;82176;1185544;10975716;63,51;1173168;1115132;428
zenbook;1;2018-01-25 19:29:39 UTC;5439976;6322800;2625908;32,56;82176;1185572;10975716;63,51;1173228;1115120;452
zenbook;1;2018-01-25 19:29:40 UTC;5439916;6322764;2625968;32,56;82176;1185628;10975716;63,51;1173260;1115144;480
zenbook;1;2018-01-25 19:29:41 UTC;5439852;6322748;2626032;32,56;82176;1185676;10975716;63,51;1173268;1115192;512
zenbook;1;2018-01-25 19:29:42 UTC;5439908;6322956;2625976;32,56;82200;1185736;10975716;63,51;1173284;1115336;568
zenbook;1;2018-01-25 19:29:43 UTC;5439812;6322848;2626072;32,56;82200;1185780;10975716;63,51;1173292;1115316;612
zenbook;1;2018-01-25 19:29:44 UTC;5439940;6323036;2625944;32,56;82200;1185836;10975716;63,51;1173296;1115368;640
zenbook;1;2018-01-25 19:29:45 UTC;5439844;6322988;2626040;32,56;82200;1185884;10975716;63,51;1173304;1115416;664
zenbook;1;2018-01-25 19:29:46 UTC;5439908;6323112;2625976;32,56;82200;1185932;10975716;63,51;1173316;1115476;688
zenbook;1;2018-01-25 19:29:47 UTC;5439596;6322844;2626288;32,56;82200;1185988;10975716;63,51;1173568;1115508;720
zenbook;1;2018-01-25 19:29:48 UTC;5439596;6322936;2626288;32,56;82208;1186036;10975716;63,51;1173640;1115600;744
zenbook;1;2018-01-25 19:29:49 UTC;5439440;6322836;2626444;32,56;82208;1186092;10975716;63,51;1173644;1115652;772
zenbook;1;2018-01-25 19:29:50 UTC;5439504;6322956;2626380;32,56;82216;1186132;10975716;63,51;1173688;1115704;800
zenbook;1;2018-01-25 19:29:51 UTC;5439412;6322944;2626472;32,56;82216;1186196;10975716;63,51;1173652;1115784;844
zenbook;1;2018-01-25 19:29:52 UTC;5439380;6322916;2626504;32,56;82216;1186244;10975716;63,51;1173652;1115784;868
zenbook;1;2018-01-25 19:29:53 UTC;5439316;6322956;2626568;32,56;82216;1186300;10975716;63,51;1173652;1115888;872
zenbook;1;2018-01-25 19:29:54 UTC;5439412;6323088;2626472;32,56;82216;1186348;10975716;63,51;1173680;1115916;896
zenbook;1;2018-01-25 19:29:55 UTC;5439380;6323100;2626504;32,56;82216;1186396;10975716;63,51;1173680;1115960;920
zenbook;1;2018-01-25 19:29:56 UTC;5439444;6323220;2626440;32,56;82224;1186452;10975716;63,51;1173680;1116016;976
zenbook;1;2018-01-25 19:29:57 UTC;5439068;6322920;2626816;32,57;82224;1186500;10975716;63,51;1173880;1116084;24
zenbook;1;2018-01-25 19:29:58 UTC;5438576;6322488;2627308;32,57;82224;1186556;10975716;63,51;1174004;1116144;60
zenbook;1;2018-01-25 19:29:59 UTC;5438356;6322276;2627528;32,58;82224;1186604;10975716;63,51;1174012;1116152;84
zenbook;1;2018-01-25 19:30:00 UTC;5438420;6322420;2627464;32,58;82224;1186660;10975716;63,51;1173940;1116232;112
zenbook;1;2018-01-25 19:30:01 UTC;5438324;6322340;2627560;32,58;82232;1186708;10975716;63,51;1173944;1116248;144
zenbook;1;2018-01-25 19:30:02 UTC;5438388;6322436;2627496;32,58;82232;1186764;10975716;63,51;1173972;1116276;172
zenbook;1;2018-01-25 19:30:03 UTC;5438324;6322440;2627560;32,58;82232;1186812;10975716;63,51;1173984;1116336;200
zenbook;1;2018-01-25 19:30:04 UTC;5438388;6322540;2627496;32,58;82232;1186860;10975716;63,51;1173984;1116372;224
zenbook;1;2018-01-25 19:30:05 UTC;5438372;6322664;2627512;32,58;82232;1186916;10986172;63,57;1173992;1116504;252
zenbook;1;2018-01-25 19:30:06 UTC;5438372;6322708;2627512;32,58;82240;1186964;10986172;63,57;1174000;1116552;276
zenbook;1;2018-01-25 19:30:07 UTC;5437752;6322300;2628132;32,58;82248;1187152;10989140;63,59;1174292;1116736;572
zenbook;1;2018-01-25 19:30:08 UTC;5437752;6322300;2628132;32,58;82248;1187200;10989140;63,59;1174292;1116736;596
zenbook;1;2018-01-25 19:30:09 UTC;5437752;6322396;2628132;32,58;82248;1187256;10989140;63,59;1174308;1116832;632
zenbook;1;2018-01-25 19:30:10 UTC;5437752;6322396;2628132;32,58;82248;1187304;10989140;63,59;1174308;1116832;656
zenbook;1;2018-01-25 19:30:11 UTC;5437720;6322468;2628164;32,58;82256;1187360;10989140;63,59;1174324;1116928;692
zenbook;1;2018-01-25 19:30:12 UTC;5437592;6322396;2628292;32,59;82264;1187400;10989140;63,59;1174324;1116984;32
zenbook;1;2018-01-25 19:30:13 UTC;5437468;6322288;2628416;32,59;82264;1187456;10989140;63,59;1174332;1116992;72
zenbook;1;2018-01-25 19:30:14 UTC;5437472;6322352;2628412;32,59;82280;1187456;10989140;63,59;1174340;1117052;100
zenbook;1;2018-01-25 19:30:15 UTC;5437472;6322404;2628412;32,59;82280;1187560;10989140;63,59;1174348;1117096;180
zenbook;1;2018-01-25 19:30:16 UTC;5437472;6322456;2628412;32,59;82280;1187616;10989140;63,59;1174356;1117148;208
zenbook;1;2018-01-25 19:30:17 UTC;5437348;6322396;2628536;32,59;82280;1187672;10989140;63,59;1174544;1117200;256
zenbook;1;2018-01-25 19:30:18 UTC;5437100;6322204;2628784;32,59;82288;1187716;10989140;63,59;1174648;1117260;284
zenbook;1;2018-01-25 19:30:19 UTC;5437100;6322204;2628784;32,59;82288;1187768;10989140;63,59;1174648;1117260;324
zenbook;1;2018-01-25 19:30:20 UTC;5437100;6322304;2628784;32,59;82296;1187816;10989140;63,59;1174652;1117356;352
zenbook;1;2018-01-25 19:30:21 UTC;5436948;6322200;2628936;32,59;82296;1187872;10989140;63,59;1174660;1117404;380
zenbook;1;2018-01-25 19:30:22 UTC;5436820;6322128;2629064;32,59;82296;1187920;10989140;63,59;1174660;1117460;404
zenbook;1;2018-01-25 19:30:23 UTC;5436852;6322204;2629032;32,59;82296;1187976;10989140;63,59;1174680;1117496;432
zenbook;1;2018-01-25 19:30:24 UTC;5436788;6322200;2629096;32,60;82296;1188024;10989140;63,59;1174684;1117548;456
zenbook;1;2018-01-25 19:30:25 UTC;5436760;6322248;2629124;32,60;82304;1188080;10989140;63,59;1174684;1117624;496
zenbook;1;2018-01-25 19:30:26 UTC;5436696;6322240;2629188;32,60;82304;1188128;10989140;63,59;1174684;1117680;536
