# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
zenbook;1;2018-01-25 19:27:45 UTC;enp0s20f0u1u3;917,00;1697,00;98,52;335,77;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:27:46 UTC;enp0s20f0u1u3;1064,00;1912,00;114,96;386,07;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:27:47 UTC;enp0s20f0u1u3;920,00;1692,00;97,31;336,79;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:27:48 UTC;enp0s20f0u1u3;946,00;1736,00;101,45;344,22;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:27:49 UTC;enp0s20f0u1u3;985,00;1887,00;105,60;383,92;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:27:50 UTC;enp0s20f0u1u3;1006,00;1868,00;107,65;379,97;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:27:51 UTC;enp0s20f0u1u3;956,00;1762,00;101,22;350,20;0,00;0,00;0,00;0,29
zenbook;1;2018-01-25 19:27:52 UTC;enp0s20f0u1u3;916,00;1691,00;96,52;339,10;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:27:53 UTC;enp0s20f0u1u3;957,00;1766,00;101,40;350,27;0,00;0,00;0,00;0,29
zenbook;1;2018-01-25 19:27:54 UTC;enp0s20f0u1u3;931,00;1735,00;98,23;344,99;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:27:55 UTC;enp0s20f0u1u3;910,00;1731,00;96,02;342,88;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:27:56 UTC;enp0s20f0u1u3;993,00;1758,00;104,63;347,76;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:27:57 UTC;enp0s20f0u1u3;660,00;1711,00;69,58;341,42;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:27:58 UTC;enp0s20f0u1u3;1529,00;2035,00;165,73;422,25;0,00;0,00;0,00;0,35
zenbook;1;2018-01-25 19:27:59 UTC;enp0s20f0u1u3;1117,00;1741,00;117,98;347,67;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:28:00 UTC;enp0s20f0u1u3;900,00;1712,00;95,21;342,06;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:28:01 UTC;enp0s20f0u1u3;951,00;1746,00;100,10;347,20;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:28:02 UTC;enp0s20f0u1u3;918,00;1716,00;96,89;342,89;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:28:03 UTC;enp0s20f0u1u3;928,00;1716,00;97,92;342,21;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:28:04 UTC;enp0s20f0u1u3;953,00;1766,00;100,36;350,91;0,00;0,00;0,00;0,29
zenbook;1;2018-01-25 19:28:05 UTC;enp0s20f0u1u3;923,00;1722,00;97,50;340,92;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:28:06 UTC;enp0s20f0u1u3;968,00;1766,00;102,08;349,23;0,00;0,00;0,00;0,29
zenbook;1;2018-01-25 19:28:07 UTC;enp0s20f0u1u3;929,00;1707,00;98,94;339,70;0,00;0,00;0,00;0,28
zenbook;1;2018-01-25 19:28:08 UTC;enp0s20f0u1u3;985,00;1935,00;106,47;392,53;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:28:09 UTC;enp0s20f0u1u3;1116,00;1926,00;120,86;408,34;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:28:10 UTC;enp0s20f0u1u3;1112,00;1928,00;120,17;390,41;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:28:11 UTC;enp0s20f0u1u3;965,00;1749,00;104,12;350,32;0,00;0,00;0,00;0,29
zenbook;1;2018-01-25 19:28:12 UTC;enp0s20f0u1u3;947,00;1779,00;102,00;354,56;0,00;0,00;0,00;0,29
zenbook;1;2018-01-25 19:28:13 UTC;enp0s20f0u1u3;1004,00;1934,00;108,19;392,58;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:28:14 UTC;enp0s20f0u1u3;972,00;1779,00;104,36;353,44;0,00;0,00;0,00;0,29
zenbook;1;2018-01-25 19:28:15 UTC;enp0s20f0u1u3;976,00;1790,00;106,63;352,22;0,00;0,00;0,00;0,29
zenbook;1;2018-01-25 19:28:16 UTC;enp0s20f0u1u3;1171,00;2170,00;127,47;445,62;0,00;0,00;0,00;0,37
zenbook;1;2018-01-25 19:28:17 UTC;enp0s20f0u1u3;963,00;1788,00;101,78;355,92;0,00;0,00;0,00;0,29
zenbook;1;2018-01-25 19:28:18 UTC;enp0s20f0u1u3;989,00;1833,00;106,46;363,28;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:19 UTC;enp0s20f0u1u3;1089,00;1971,00;118,03;401,41;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:28:20 UTC;enp0s20f0u1u3;1127,00;2113,00;127,83;434,45;0,00;0,00;0,00;0,36
zenbook;1;2018-01-25 19:28:21 UTC;enp0s20f0u1u3;1272,00;2306,00;142,55;474,16;0,00;0,00;0,00;0,39
zenbook;1;2018-01-25 19:28:22 UTC;enp0s20f0u1u3;966,00;1833,00;102,55;367,48;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:23 UTC;enp0s20f0u1u3;992,00;1843,00;105,21;368,31;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:24 UTC;enp0s20f0u1u3;994,00;1848,00;105,38;368,70;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:25 UTC;enp0s20f0u1u3;1001,00;1863,00;106,06;368,48;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:26 UTC;enp0s20f0u1u3;1013,00;1865,00;107,54;370,90;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:27 UTC;enp0s20f0u1u3;989,00;1841,00;105,15;366,99;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:28 UTC;enp0s20f0u1u3;1006,00;1862,00;106,49;371,06;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:29 UTC;enp0s20f0u1u3;980,00;1837,00;104,03;367,91;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:30 UTC;enp0s20f0u1u3;981,00;1829,00;103,85;365,27;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:31 UTC;enp0s20f0u1u3;1011,00;1855,00;107,15;369,94;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:32 UTC;enp0s20f0u1u3;983,00;1842,00;104,32;368,69;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:33 UTC;enp0s20f0u1u3;993,00;1843,00;105,32;368,73;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:34 UTC;enp0s20f0u1u3;989,00;1845,00;104,93;368,24;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:35 UTC;enp0s20f0u1u3;1000,00;1845,00;105,94;365,72;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:36 UTC;enp0s20f0u1u3;1030,00;1883,00;109,49;373,73;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:28:37 UTC;enp0s20f0u1u3;975,00;1814,00;103,15;362,69;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:38 UTC;enp0s20f0u1u3;1002,00;1862,00;106,03;370,85;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:39 UTC;enp0s20f0u1u3;979,00;1824,00;103,60;365,88;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:40 UTC;enp0s20f0u1u3;985,00;1842,00;104,56;367,15;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:41 UTC;enp0s20f0u1u3;1025,00;1859,00;111,67;374,53;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:28:42 UTC;enp0s20f0u1u3;971,00;1823,00;102,63;365,67;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:43 UTC;enp0s20f0u1u3;996,00;1848,00;105,66;369,21;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:44 UTC;enp0s20f0u1u3;995,00;1836,00;105,55;366,80;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:45 UTC;enp0s20f0u1u3;1014,00;1862,00;108,47;368,18;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:46 UTC;enp0s20f0u1u3;1012,00;1857,00;107,43;369,77;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:47 UTC;enp0s20f0u1u3;993,00;1836,00;105,18;366,34;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:48 UTC;enp0s20f0u1u3;1009,00;1862,00;106,78;370,62;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:49 UTC;enp0s20f0u1u3;974,00;1824,00;103,43;366,11;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:50 UTC;enp0s20f0u1u3;988,00;1830,00;104,94;364,19;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:51 UTC;enp0s20f0u1u3;996,00;1852,00;105,31;370,79;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:52 UTC;enp0s20f0u1u3;972,00;1823,00;102,93;365,50;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:53 UTC;enp0s20f0u1u3;996,00;1846,00;105,74;369,13;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:54 UTC;enp0s20f0u1u3;994,00;1835,00;105,48;366,11;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:55 UTC;enp0s20f0u1u3;1001,00;1856,00;105,98;367,70;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:56 UTC;enp0s20f0u1u3;1016,00;1866,00;107,69;371,39;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:57 UTC;enp0s20f0u1u3;989,00;1825,00;104,83;364,17;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:28:58 UTC;enp0s20f0u1u3;1130,00;1898,00;119,92;378,36;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:28:59 UTC;enp0s20f0u1u3;978,00;1816,00;103,65;364,51;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:00 UTC;enp0s20f0u1u3;983,00;1842,00;104,27;367,04;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:01 UTC;enp0s20f0u1u3;1005,00;1852,00;106,50;369,51;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:02 UTC;enp0s20f0u1u3;968,00;1821,00;102,56;365,30;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:03 UTC;enp0s20f0u1u3;997,00;1847,00;105,89;368,99;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:04 UTC;enp0s20f0u1u3;991,00;1846,00;105,07;368,43;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:05 UTC;enp0s20f0u1u3;998,00;1848,00;105,87;366,29;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:06 UTC;enp0s20f0u1u3;1006,00;1855,00;106,83;369,11;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:07 UTC;enp0s20f0u1u3;983,00;1853,00;104,11;369,52;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:08 UTC;enp0s20f0u1u3;1086,00;1851,00;115,66;368,55;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:09 UTC;enp0s20f0u1u3;992,00;1819,00;105,70;365,32;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:10 UTC;enp0s20f0u1u3;980,00;1836,00;103,96;366,09;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:11 UTC;enp0s20f0u1u3;1023,00;1861,00;108,63;370,32;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:12 UTC;enp0s20f0u1u3;962,00;1820,00;101,79;366,06;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:13 UTC;enp0s20f0u1u3;1006,00;1850,00;106,96;369,00;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:14 UTC;enp0s20f0u1u3;985,00;1837,00;104,31;367,17;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:15 UTC;enp0s20f0u1u3;991,00;1838,00;105,18;365,09;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:16 UTC;enp0s20f0u1u3;1029,00;1883,00;109,36;373,52;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:29:17 UTC;enp0s20f0u1u3;985,00;1830,00;106,04;365,43;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:18 UTC;enp0s20f0u1u3;1102,00;2053,00;119,26;416,48;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:29:19 UTC;enp0s20f0u1u3;989,00;1838,00;104,78;368,39;0,00;0,00;0,00;0,30
zenbook;1;2018-01-25 19:29:20 UTC;enp0s20f0u1u3;1117,00;2046,00;122,60;415,05;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:29:21 UTC;enp0s20f0u1u3;1027,00;1884,00;109,12;374,89;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:29:22 UTC;enp0s20f0u1u3;988,00;1856,00;106,88;372,34;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:29:23 UTC;enp0s20f0u1u3;975,00;1912,00;105,99;387,98;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:24 UTC;enp0s20f0u1u3;1130,00;2030,00;119,84;407,01;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:29:25 UTC;enp0s20f0u1u3;1029,00;1901,00;112,58;376,48;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:29:26 UTC;enp0s20f0u1u3;1148,00;2099,00;123,67;424,94;0,00;0,00;0,00;0,35
zenbook;1;2018-01-25 19:29:27 UTC;enp0s20f0u1u3;1101,00;2077,00;118,59;421,41;0,00;0,00;0,00;0,35
zenbook;1;2018-01-25 19:29:28 UTC;enp0s20f0u1u3;1091,00;1978,00;124,83;397,98;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:29:29 UTC;enp0s20f0u1u3;1192,00;2254,00;126,08;463,02;0,00;0,00;0,00;0,38
zenbook;1;2018-01-25 19:29:30 UTC;enp0s20f0u1u3;1039,00;1923,00;110,98;382,37;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:29:31 UTC;enp0s20f0u1u3;1054,00;1958,00;112,39;389,26;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:32 UTC;enp0s20f0u1u3;1010,00;1890,00;106,87;379,82;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:29:33 UTC;enp0s20f0u1u3;1164,00;2145,00;131,84;437,35;0,00;0,00;0,00;0,36
zenbook;1;2018-01-25 19:29:34 UTC;enp0s20f0u1u3;1262,00;2351,00;139,07;485,15;0,00;0,00;0,00;0,40
zenbook;1;2018-01-25 19:29:35 UTC;enp0s20f0u1u3;1063,00;1972,00;113,69;390,95;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:36 UTC;enp0s20f0u1u3;1090,00;1980,00;116,11;393,84;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:37 UTC;enp0s20f0u1u3;1049,00;1957,00;111,88;390,55;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:38 UTC;enp0s20f0u1u3;1074,00;1966,00;113,84;391,87;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:39 UTC;enp0s20f0u1u3;1033,00;1933,00;109,92;389,05;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:40 UTC;enp0s20f0u1u3;1036,00;1959,00;110,18;390,70;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:41 UTC;enp0s20f0u1u3;1139,00;1971,00;120,96;393,09;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:42 UTC;enp0s20f0u1u3;1022,00;1929,00;108,84;387,57;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:43 UTC;enp0s20f0u1u3;1058,00;1969,00;112,66;393,50;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:44 UTC;enp0s20f0u1u3;1031,00;1944,00;109,73;389,64;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:45 UTC;enp0s20f0u1u3;1066,00;1957,00;113,70;388,36;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:46 UTC;enp0s20f0u1u3;1101,00;1980,00;117,04;393,80;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:47 UTC;enp0s20f0u1u3;1053,00;1947,00;111,58;388,96;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:48 UTC;enp0s20f0u1u3;1077,00;1971,00;114,36;392,10;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:49 UTC;enp0s20f0u1u3;1004,00;1921,00;106,30;387,72;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:50 UTC;enp0s20f0u1u3;1071,00;1947,00;114,27;388,19;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:51 UTC;enp0s20f0u1u3;1064,00;1971,00;112,97;393,85;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:52 UTC;enp0s20f0u1u3;1031,00;1933,00;109,90;387,45;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:53 UTC;enp0s20f0u1u3;1059,00;1950,00;112,52;390,42;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:54 UTC;enp0s20f0u1u3;1066,00;1950,00;113,34;389,44;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:55 UTC;enp0s20f0u1u3;1054,00;1956,00;111,91;389,03;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:56 UTC;enp0s20f0u1u3;1066,00;1962,00;113,01;391,22;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:57 UTC;enp0s20f0u1u3;834,00;1948,00;88,88;389,26;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:29:58 UTC;enp0s20f0u1u3;1627,00;2156,00;174,69;456,92;0,00;0,00;0,00;0,37
zenbook;1;2018-01-25 19:29:59 UTC;enp0s20f0u1u3;991,00;1938,00;105,18;389,72;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:00 UTC;enp0s20f0u1u3;1184,00;2099,00;127,52;478,12;0,00;0,00;0,00;0,39
zenbook;1;2018-01-25 19:30:01 UTC;enp0s20f0u1u3;1093,00;1990,00;116,64;396,27;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:02 UTC;enp0s20f0u1u3;1005,00;1910,00;107,01;384,83;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:03 UTC;enp0s20f0u1u3;1065,00;1964,00;113,77;392,12;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:04 UTC;enp0s20f0u1u3;1059,00;1962,00;112,69;391,77;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:05 UTC;enp0s20f0u1u3;914,00;1918,00;97,56;383,18;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:30:06 UTC;enp0s20f0u1u3;1330,00;2169,00;142,79;479,34;0,00;0,00;0,00;0,39
zenbook;1;2018-01-25 19:30:07 UTC;enp0s20f0u1u3;1056,00;1959,00;111,86;390,76;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:08 UTC;enp0s20f0u1u3;1040,00;1937,00;110,64;387,12;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:09 UTC;enp0s20f0u1u3;1079,00;1978,00;114,47;395,20;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:10 UTC;enp0s20f0u1u3;1013,00;1918,00;107,86;384,75;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:11 UTC;enp0s20f0u1u3;1045,00;1946,00;110,90;390,10;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:12 UTC;enp0s20f0u1u3;1044,00;1947,00;110,96;390,15;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:13 UTC;enp0s20f0u1u3;1032,00;1930,00;110,00;387,29;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:14 UTC;enp0s20f0u1u3;1102,00;1996,00;117,35;395,75;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:15 UTC;enp0s20f0u1u3;1019,00;1933,00;108,87;386,58;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:16 UTC;enp0s20f0u1u3;1076,00;1965,00;114,00;391,23;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:17 UTC;enp0s20f0u1u3;1063,00;1956,00;112,80;389,82;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:18 UTC;enp0s20f0u1u3;1029,00;1938,00;109,32;387,77;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:19 UTC;enp0s20f0u1u3;1091,00;1983,00;116,03;395,53;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:20 UTC;enp0s20f0u1u3;908,00;1919,00;96,76;384,75;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:21 UTC;enp0s20f0u1u3;1426,00;2105,00;152,72;438,02;0,00;0,00;0,00;0,36
zenbook;1;2018-01-25 19:30:22 UTC;enp0s20f0u1u3;1045,00;1946,00;111,14;389,71;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:23 UTC;enp0s20f0u1u3;1038,00;1939,00;110,91;388,80;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:24 UTC;enp0s20f0u1u3;1098,00;1997,00;116,59;396,58;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:25 UTC;enp0s20f0u1u3;1036,00;1931,00;110,61;384,89;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:26 UTC;enp0s20f0u1u3;1067,00;1960,00;112,75;390,84;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:27 UTC;enp0s20f0u1u3;1061,00;1965,00;112,66;391,38;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:28 UTC;enp0s20f0u1u3;1127,00;2142,00;124,31;435,42;0,00;0,00;0,00;0,36
zenbook;1;2018-01-25 19:30:29 UTC;enp0s20f0u1u3;1090,00;2008,00;116,24;400,31;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:30 UTC;enp0s20f0u1u3;1005,00;1897,00;107,99;380,32;0,00;0,00;0,00;0,31
zenbook;1;2018-01-25 19:30:31 UTC;enp0s20f0u1u3;1219,00;2180,00;133,06;445,86;0,00;0,00;0,00;0,37
zenbook;1;2018-01-25 19:30:32 UTC;enp0s20f0u1u3;1062,00;1992,00;114,52;398,58;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:33 UTC;enp0s20f0u1u3;1046,00;1960,00;112,47;392,75;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:34 UTC;enp0s20f0u1u3;1180,00;2218,00;127,61;449,28;0,00;0,00;0,00;0,37
zenbook;1;2018-01-25 19:30:35 UTC;enp0s20f0u1u3;1043,00;1943,00;111,63;389,06;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:36 UTC;enp0s20f0u1u3;1092,00;2005,00;115,82;399,29;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:37 UTC;enp0s20f0u1u3;1087,00;2024,00;117,32;402,57;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:38 UTC;enp0s20f0u1u3;1190,00;2178,00;128,68;443,49;0,00;0,00;0,00;0,36
zenbook;1;2018-01-25 19:30:39 UTC;enp0s20f0u1u3;1113,00;2031,00;118,29;405,66;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:40 UTC;enp0s20f0u1u3;1038,00;1964,00;110,46;393,85;0,00;0,00;0,00;0,32
zenbook;1;2018-01-25 19:30:41 UTC;enp0s20f0u1u3;1063,00;1983,00;112,88;397,76;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:42 UTC;enp0s20f0u1u3;1082,00;2011,00;115,48;401,67;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:43 UTC;enp0s20f0u1u3;1284,00;2389,00;145,51;495,89;0,00;0,00;0,00;0,41
zenbook;1;2018-01-25 19:30:44 UTC;enp0s20f0u1u3;1142,00;2086,00;123,75;414,05;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:30:45 UTC;enp0s20f0u1u3;1059,00;2001,00;114,94;400,13;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:46 UTC;enp0s20f0u1u3;1207,00;2243,00;130,27;454,43;0,00;0,00;0,00;0,37
zenbook;1;2018-01-25 19:30:47 UTC;enp0s20f0u1u3;1237,00;2268,00;133,72;458,83;0,00;0,00;0,00;0,38
zenbook;1;2018-01-25 19:30:48 UTC;enp0s20f0u1u3;1308,00;2439,00;147,19;504,03;0,00;0,00;0,00;0,41
zenbook;1;2018-01-25 19:30:49 UTC;enp0s20f0u1u3;1131,00;2124,00;120,14;424,40;0,00;0,00;0,00;0,35
zenbook;1;2018-01-25 19:30:50 UTC;enp0s20f0u1u3;1078,00;2039,00;115,08;408,60;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:51 UTC;enp0s20f0u1u3;1113,00;2055,00;118,46;411,75;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:30:52 UTC;enp0s20f0u1u3;1095,00;2061,00;116,60;412,61;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:30:53 UTC;enp0s20f0u1u3;1108,00;2067,00;118,32;413,61;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:30:54 UTC;enp0s20f0u1u3;1147,00;2118,00;122,01;420,88;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:30:55 UTC;enp0s20f0u1u3;1083,00;2023,00;115,88;405,53;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:30:56 UTC;enp0s20f0u1u3;1132,00;2080,00;120,44;413,78;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:30:57 UTC;enp0s20f0u1u3;1125,00;2097,00;119,62;417,04;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:30:58 UTC;enp0s20f0u1u3;822,00;2058,00;88,20;411,73;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:30:59 UTC;enp0s20f0u1u3;1656,00;2263,00;177,40;461,09;0,00;0,00;0,00;0,38
zenbook;1;2018-01-25 19:31:00 UTC;enp0s20f0u1u3;1065,00;2007,00;113,42;403,19;0,00;0,00;0,00;0,33
zenbook;1;2018-01-25 19:31:01 UTC;enp0s20f0u1u3;1094,00;2079,00;116,78;416,31;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:31:02 UTC;enp0s20f0u1u3;1122,00;2060,00;119,36;413,11;0,00;0,00;0,00;0,34
zenbook;1;2018-01-25 19:31:03 UTC;enp0s20f0u1u3;1094,00;2055,00;116,93;411,17;0,00;0,00;0,00;0,34
