timestamp;rxkB/s;txkB/s
2018-01-25 18:45:50 UTC;44,37;675,71
2018-01-25 18:45:51 UTC;47,39;1003,78
2018-01-25 18:45:52 UTC;43,32;1020,29
2018-01-25 18:45:53 UTC;48,40;911,06
2018-01-25 18:45:54 UTC;43,39;1004,79
2018-01-25 18:45:55 UTC;45,04;789,39
2018-01-25 18:45:56 UTC;45,87;892,99
2018-01-25 18:45:57 UTC;36,01;932,48
2018-01-25 18:45:58 UTC;77,58;990,76
2018-01-25 18:45:59 UTC;46,40;885,57
2018-01-25 18:46:00 UTC;45,71;1002,01
2018-01-25 18:46:01 UTC;54,22;900,53
2018-01-25 18:46:02 UTC;51,00;753,94
2018-01-25 18:46:03 UTC;48,44;738,47
2018-01-25 18:46:04 UTC;50,12;758,61
2018-01-25 18:46:05 UTC;45,37;774,85
2018-01-25 18:46:06 UTC;54,94;858,24
2018-01-25 18:46:07 UTC;44,29;869,07
2018-01-25 18:46:08 UTC;59,89;958,30
2018-01-25 18:46:09 UTC;54,68;1020,97
2018-01-25 18:46:10 UTC;47,56;973,05
2018-01-25 18:46:11 UTC;58,03;1022,71
2018-01-25 18:46:12 UTC;47,97;1025,00
2018-01-25 18:46:13 UTC;84,08;1058,77
2018-01-25 18:46:14 UTC;48,17;1020,84
2018-01-25 18:46:15 UTC;38,61;1014,80
2018-01-25 18:46:16 UTC;51,66;1023,09
2018-01-25 18:46:17 UTC;57,67;1025,29
2018-01-25 18:46:18 UTC;46,40;1026,36
2018-01-25 18:46:19 UTC;83,77;1046,53
2018-01-25 18:46:20 UTC;71,15;1074,17
2018-01-25 18:46:21 UTC;66,42;1044,69
2018-01-25 18:46:22 UTC;54,59;1020,28
2018-01-25 18:46:23 UTC;52,84;1027,77
2018-01-25 18:46:24 UTC;56,63;1026,28
2018-01-25 18:46:25 UTC;51,01;1030,68
2018-01-25 18:46:26 UTC;54,92;1038,47
2018-01-25 18:46:27 UTC;50,06;1031,70
2018-01-25 18:46:28 UTC;53,43;1040,11
2018-01-25 18:46:29 UTC;53,12;1037,64
2018-01-25 18:46:30 UTC;52,34;1057,80
2018-01-25 18:46:31 UTC;52,09;1036,72
2018-01-25 18:46:32 UTC;54,31;1049,92
2018-01-25 18:46:33 UTC;50,56;1045,02
2018-01-25 18:46:34 UTC;52,00;1067,67
2018-01-25 18:46:35 UTC;59,22;1033,30
2018-01-25 18:46:36 UTC;54,26;1041,10
2018-01-25 18:46:37 UTC;50,36;1010,04
2018-01-25 18:46:38 UTC;55,25;1034,10
2018-01-25 18:46:39 UTC;49,37;1028,18
2018-01-25 18:46:40 UTC;53,17;1027,66
2018-01-25 18:46:41 UTC;54,55;1031,74
2018-01-25 18:46:42 UTC;50,25;1035,27
2018-01-25 18:46:43 UTC;55,74;1026,51
2018-01-25 18:46:44 UTC;51,74;1012,84
2018-01-25 18:46:45 UTC;51,79;1019,05
2018-01-25 18:46:46 UTC;53,59;1028,70
2018-01-25 18:46:47 UTC;50,94;1015,43
2018-01-25 18:46:48 UTC;55,00;1041,73
2018-01-25 18:46:49 UTC;50,94;1017,06
2018-01-25 18:46:50 UTC;53,02;1012,87
2018-01-25 18:46:51 UTC;53,93;1038,85
2018-01-25 18:46:52 UTC;51,06;1027,56
2018-01-25 18:46:53 UTC;55,50;1043,67
2018-01-25 18:46:54 UTC;49,79;1038,54
2018-01-25 18:46:55 UTC;52,20;1018,74
2018-01-25 18:46:56 UTC;53,30;1038,52
2018-01-25 18:46:57 UTC;50,75;1051,14
2018-01-25 18:46:58 UTC;54,87;1037,41
2018-01-25 18:46:59 UTC;51,07;1060,01
2018-01-25 18:47:00 UTC;53,62;1031,66
2018-01-25 18:47:01 UTC;54,37;1060,48
2018-01-25 18:47:02 UTC;50,65;1039,34
2018-01-25 18:47:03 UTC;56,49;1046,35
2018-01-25 18:47:04 UTC;51,14;1024,84
2018-01-25 18:47:05 UTC;53,31;1050,02
2018-01-25 18:47:06 UTC;52,87;1054,10
2018-01-25 18:47:07 UTC;50,78;1044,11
2018-01-25 18:47:08 UTC;45,90;1095,48
2018-01-25 18:47:09 UTC;61,23;1049,51
2018-01-25 18:47:10 UTC;52,67;1050,86
2018-01-25 18:47:11 UTC;53,66;1060,84
2018-01-25 18:47:12 UTC;52,80;1044,16
2018-01-25 18:47:13 UTC;60,73;1045,12
2018-01-25 18:47:14 UTC;52,50;1030,35
2018-01-25 18:47:15 UTC;60,90;1080,44
2018-01-25 18:47:16 UTC;54,29;1048,76
2018-01-25 18:47:17 UTC;56,91;1051,68
2018-01-25 18:47:18 UTC;53,25;1043,68
2018-01-25 18:47:19 UTC;68,57;1051,95
2018-01-25 18:47:20 UTC;55,70;1052,17
2018-01-25 18:47:21 UTC;65,11;1090,91
2018-01-25 18:47:22 UTC;56,15;1038,56
2018-01-25 18:47:23 UTC;60,27;1061,23
2018-01-25 18:47:24 UTC;65,36;1076,42
2018-01-25 18:47:25 UTC;55,07;1056,72
2018-01-25 18:47:26 UTC;57,05;1057,19
2018-01-25 18:47:27 UTC;54,88;1059,69
2018-01-25 18:47:28 UTC;76,38;1082,29
2018-01-25 18:47:29 UTC;66,73;1067,92
2018-01-25 18:47:30 UTC;58,51;1042,20
2018-01-25 18:47:31 UTC;55,90;1057,85
2018-01-25 18:47:32 UTC;59,69;1046,67
2018-01-25 18:47:33 UTC;58,71;1061,17
2018-01-25 18:47:34 UTC;57,41;1058,64
2018-01-25 18:47:35 UTC;56,05;1053,17
2018-01-25 18:47:36 UTC;58,39;1049,27
2018-01-25 18:47:37 UTC;92,31;1094,48
2018-01-25 18:47:38 UTC;56,08;1053,55
2018-01-25 18:47:39 UTC;78,21;1079,82
2018-01-25 18:47:40 UTC;58,65;1061,52
2018-01-25 18:47:41 UTC;71,15;1074,28
2018-01-25 18:47:42 UTC;60,00;1064,08
2018-01-25 18:47:43 UTC;63,30;1052,18
2018-01-25 18:47:44 UTC;59,43;1070,39
2018-01-25 18:47:45 UTC;59,21;1049,10
2018-01-25 18:47:46 UTC;61,07;1071,70
2018-01-25 18:47:47 UTC;59,49;1059,04
2018-01-25 18:47:48 UTC;61,46;1078,58
2018-01-25 18:47:49 UTC;60,57;1069,21
2018-01-25 18:47:50 UTC;60,01;1058,30
2018-01-25 18:47:51 UTC;60,77;1064,42
2018-01-25 18:47:52 UTC;59,03;1067,50
2018-01-25 18:47:53 UTC;59,94;1070,95
2018-01-25 18:47:54 UTC;59,02;1076,36
2018-01-25 18:47:55 UTC;50,67;1059,67
2018-01-25 18:47:56 UTC;73,55;1086,36
2018-01-25 18:47:57 UTC;52,92;1052,06
2018-01-25 18:47:58 UTC;91,51;1117,47
2018-01-25 18:47:59 UTC;64,54;1067,52
2018-01-25 18:48:00 UTC;58,67;1064,63
2018-01-25 18:48:01 UTC;61,38;1056,73
2018-01-25 18:48:02 UTC;58,97;1017,50
2018-01-25 18:48:03 UTC;60,95;1029,32
2018-01-25 18:48:04 UTC;59,22;1037,64
2018-01-25 18:48:05 UTC;57,12;1017,39
2018-01-25 18:48:06 UTC;62,02;1028,46
2018-01-25 18:48:07 UTC;58,98;1047,51
2018-01-25 18:48:08 UTC;61,26;1028,83
2018-01-25 18:48:09 UTC;60,93;980,84
2018-01-25 18:48:10 UTC;59,07;962,04
2018-01-25 18:48:11 UTC;61,90;1036,57
2018-01-25 18:48:12 UTC;59,18;1015,95
2018-01-25 18:48:13 UTC;60,88;1011,62
2018-01-25 18:48:14 UTC;60,78;1033,23
2018-01-25 18:48:15 UTC;56,78;1058,08
2018-01-25 18:48:16 UTC;61,21;1040,95
2018-01-25 18:48:17 UTC;59,47;1041,35
2018-01-25 18:48:18 UTC;60,31;1083,42
2018-01-25 18:48:19 UTC;61,35;1065,29
2018-01-25 18:48:20 UTC;58,25;1066,39
2018-01-25 18:48:21 UTC;61,43;1073,91
2018-01-25 18:48:22 UTC;64,21;1059,06
2018-01-25 18:48:23 UTC;71,19;1085,46
2018-01-25 18:48:24 UTC;61,66;1058,30
2018-01-25 18:48:25 UTC;60,06;1073,77
2018-01-25 18:48:26 UTC;63,42;1059,93
2018-01-25 18:48:27 UTC;60,93;1065,80
2018-01-25 18:48:28 UTC;61,46;1066,75
2018-01-25 18:48:29 UTC;61,75;1085,09
2018-01-25 18:48:30 UTC;58,24;1066,70
2018-01-25 18:48:31 UTC;62,17;1065,26
2018-01-25 18:48:32 UTC;61,11;1052,71
2018-01-25 18:48:33 UTC;65,65;1086,64
2018-01-25 18:48:34 UTC;67,35;1061,16
2018-01-25 18:48:35 UTC;59,70;1065,45
2018-01-25 18:48:36 UTC;68,34;1090,47
2018-01-25 18:48:37 UTC;64,15;1090,16
2018-01-25 18:48:38 UTC;69,61;1083,56
2018-01-25 18:48:39 UTC;64,95;1068,82
2018-01-25 18:48:40 UTC;59,56;1062,92
2018-01-25 18:48:41 UTC;79,41;1089,75
2018-01-25 18:48:42 UTC;66,40;1100,77
2018-01-25 18:48:43 UTC;72,45;1078,25
2018-01-25 18:48:44 UTC;65,40;1063,28
2018-01-25 18:48:45 UTC;64,45;1073,75
2018-01-25 18:48:46 UTC;72,98;1117,93
2018-01-25 18:48:47 UTC;62,46;1064,85
2018-01-25 18:48:48 UTC;77,74;1127,17
2018-01-25 18:48:49 UTC;66,55;1076,77
2018-01-25 18:48:50 UTC;62,11;1073,33
2018-01-25 18:48:51 UTC;67,22;1071,50
2018-01-25 18:48:52 UTC;63,99;1077,89
2018-01-25 18:48:53 UTC;65,22;1093,54
2018-01-25 18:48:54 UTC;64,29;1086,25
2018-01-25 18:48:55 UTC;62,22;1072,39
2018-01-25 18:48:56 UTC;66,46;1093,68
2018-01-25 18:48:57 UTC;63,95;1103,89
2018-01-25 18:48:58 UTC;64,87;1086,99
2018-01-25 18:48:59 UTC;81,06;1090,15
2018-01-25 18:49:00 UTC;87,96;1097,23
2018-01-25 18:49:01 UTC;67,53;1072,08
2018-01-25 18:49:02 UTC;64,33;1084,88
2018-01-25 18:49:03 UTC;97,69;1148,88
2018-01-25 18:49:04 UTC;66,90;1102,60
2018-01-25 18:49:05 UTC;65,54;1083,65
2018-01-25 18:49:06 UTC;69,43;1074,30
2018-01-25 18:49:07 UTC;68,05;1086,17
2018-01-25 18:49:08 UTC;68,91;1097,98
2018-01-25 18:49:09 UTC;67,77;1094,76
2018-01-25 18:49:10 UTC;64,98;1090,32
2018-01-25 18:49:11 UTC;69,69;1098,65
2018-01-25 18:49:12 UTC;66,93;1100,86
2018-01-25 18:49:13 UTC;72,02;1082,17
2018-01-25 18:49:14 UTC;67,54;1084,25
2018-01-25 18:49:15 UTC;67,21;1101,07
2018-01-25 18:49:16 UTC;67,77;1088,94
2018-01-25 18:49:17 UTC;66,96;1073,84
2018-01-25 18:49:18 UTC;68,86;1070,65
2018-01-25 18:49:19 UTC;67,66;1089,96
2018-01-25 18:49:20 UTC;65,50;1070,13
2018-01-25 18:49:21 UTC;68,64;1072,97
2018-01-25 18:49:22 UTC;65,51;1091,31
2018-01-25 18:49:23 UTC;69,98;1070,44
2018-01-25 18:49:24 UTC;67,63;1096,45
2018-01-25 18:49:25 UTC;63,83;1060,70
2018-01-25 18:49:26 UTC;67,89;1093,90
2018-01-25 18:49:27 UTC;66,20;1073,13
2018-01-25 18:49:28 UTC;70,80;1095,65
2018-01-25 18:49:29 UTC;68,78;1081,73
2018-01-25 18:49:30 UTC;65,63;1065,05
2018-01-25 18:49:31 UTC;65,70;1077,35
2018-01-25 18:49:32 UTC;69,69;1100,48
2018-01-25 18:49:33 UTC;69,08;1073,86
2018-01-25 18:49:34 UTC;73,82;1074,55
2018-01-25 18:49:35 UTC;75,09;1096,90
2018-01-25 18:49:36 UTC;68,74;1089,93
2018-01-25 18:49:37 UTC;66,73;1087,65
2018-01-25 18:49:38 UTC;69,14;1070,61
2018-01-25 18:49:39 UTC;68,86;1080,29
2018-01-25 18:49:40 UTC;67,98;1095,39
2018-01-25 18:49:41 UTC;70,09;1094,91
2018-01-25 18:49:42 UTC;67,15;1080,30
2018-01-25 18:49:43 UTC;68,64;1086,92
2018-01-25 18:49:44 UTC;83,04;1103,77
2018-01-25 18:49:45 UTC;70,15;1084,33
2018-01-25 18:49:46 UTC;70,02;1080,61
2018-01-25 18:49:47 UTC;67,26;1102,94
2018-01-25 18:49:48 UTC;68,88;1106,51
2018-01-25 18:49:49 UTC;71,80;1101,89
2018-01-25 18:49:50 UTC;67,86;1089,18
2018-01-25 18:49:51 UTC;72,26;1098,04
2018-01-25 18:49:52 UTC;66,38;1099,73
2018-01-25 18:49:53 UTC;71,26;1101,92
2018-01-25 18:49:54 UTC;75,11;1111,16
2018-01-25 18:49:55 UTC;79,11;1109,68
2018-01-25 18:49:56 UTC;73,97;1111,74
2018-01-25 18:49:57 UTC;59,77;1123,72
2018-01-25 18:49:58 UTC;98,47;1169,33
2018-01-25 18:49:59 UTC;75,03;1133,10
2018-01-25 18:50:00 UTC;80,06;1134,56
2018-01-25 18:50:01 UTC;76,42;1113,17
2018-01-25 18:50:02 UTC;68,29;1114,82
2018-01-25 18:50:03 UTC;71,69;1126,87
2018-01-25 18:50:04 UTC;70,73;1127,23
2018-01-25 18:50:05 UTC;69,53;1112,15
2018-01-25 18:50:06 UTC;85,25;1137,30
2018-01-25 18:50:07 UTC;71,28;1101,64
2018-01-25 18:50:08 UTC;70,78;1118,04
2018-01-25 18:50:09 UTC;72,10;1121,99
2018-01-25 18:50:10 UTC;70,42;1119,27
2018-01-25 18:50:11 UTC;73,44;1128,35
2018-01-25 18:50:12 UTC;69,94;1111,29
2018-01-25 18:50:13 UTC;91,55;1140,78
2018-01-25 18:50:14 UTC;72,82;1115,49
2018-01-25 18:50:15 UTC;67,79;1124,26
2018-01-25 18:50:16 UTC;71,71;1118,24
2018-01-25 18:50:17 UTC;83,35;1152,20
2018-01-25 18:50:18 UTC;72,61;1116,71
2018-01-25 18:50:19 UTC;79,65;1112,64
2018-01-25 18:50:20 UTC;70,81;1124,31
2018-01-25 18:50:21 UTC;74,19;1129,45
2018-01-25 18:50:22 UTC;71,76;1125,45
2018-01-25 18:50:23 UTC;74,96;1130,50
2018-01-25 18:50:24 UTC;89,52;1154,69
2018-01-25 18:50:25 UTC;77,52;1103,34
2018-01-25 18:50:26 UTC;83,09;1130,24
2018-01-25 18:50:27 UTC;74,27;1118,53
2018-01-25 18:50:28 UTC;73,48;1139,90
2018-01-25 18:50:29 UTC;85,55;1135,24
2018-01-25 18:50:30 UTC;74,23;1115,98
2018-01-25 18:50:31 UTC;76,05;1124,30
2018-01-25 18:50:32 UTC;73,67;1129,10
2018-01-25 18:50:33 UTC;77,68;1140,20
2018-01-25 18:50:34 UTC;76,30;1112,29
2018-01-25 18:50:35 UTC;73,23;1113,68
2018-01-25 18:50:36 UTC;75,12;1133,48
2018-01-25 18:50:37 UTC;73,66;1129,23
2018-01-25 18:50:38 UTC;74,67;1124,90
2018-01-25 18:50:39 UTC;77,50;1115,79
2018-01-25 18:50:40 UTC;75,12;1118,61
2018-01-25 18:50:41 UTC;75,40;1128,85
2018-01-25 18:50:42 UTC;73,74;1071,39
2018-01-25 18:50:43 UTC;38,99;952,96
2018-01-25 18:50:44 UTC;15,87;901,24
2018-01-25 18:50:45 UTC;11,63;893,15
2018-01-25 18:50:46 UTC;14,30;898,40
2018-01-25 18:50:47 UTC;11,60;895,73
2018-01-25 18:50:48 UTC;12,98;902,54
2018-01-25 18:50:49 UTC;15,64;898,04
2018-01-25 18:50:50 UTC;10,83;872,08
2018-01-25 18:50:51 UTC;14,93;885,32
2018-01-25 18:50:52 UTC;11,71;869,88
2018-01-25 18:50:53 UTC;13,73;869,88
2018-01-25 18:50:54 UTC;15,95;865,22
2018-01-25 18:50:55 UTC;9,92;868,49
2018-01-25 18:50:56 UTC;14,61;874,71
2018-01-25 18:50:57 UTC;11,29;870,63
2018-01-25 18:50:58 UTC;13,52;878,96
2018-01-25 18:50:59 UTC;14,63;872,90
2018-01-25 18:51:00 UTC;11,24;879,60
2018-01-25 18:51:01 UTC;14,54;860,67
2018-01-25 18:51:02 UTC;11,97;869,65
2018-01-25 18:51:03 UTC;14,27;868,05
2018-01-25 18:51:04 UTC;15,74;904,55
2018-01-25 18:51:05 UTC;11,22;885,38
2018-01-25 18:51:06 UTC;14,00;897,91
2018-01-25 18:51:07 UTC;10,85;895,51
2018-01-25 18:51:08 UTC;13,35;903,13
2018-01-25 18:51:09 UTC;15,89;896,62
2018-01-25 18:51:10 UTC;11,58;894,24
2018-01-25 18:51:11 UTC;14,70;898,14
2018-01-25 18:51:12 UTC;10,17;885,71
2018-01-25 18:51:13 UTC;15,66;900,53
2018-01-25 18:51:14 UTC;14,95;873,01
2018-01-25 18:51:15 UTC;12,62;890,49
2018-01-25 18:51:16 UTC;14,60;875,35
2018-01-25 18:51:17 UTC;11,89;884,97
2018-01-25 18:51:18 UTC;15,00;898,17
2018-01-25 18:51:19 UTC;16,44;899,61
2018-01-25 18:51:20 UTC;14,20;880,33
2018-01-25 18:51:21 UTC;14,36;899,41
2018-01-25 18:51:22 UTC;12,59;819,38
